Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Sector,Industry,Rolling,Macd,Fibonacci,Pivot,RSI,Volume Horizontal,Buy Price,Buy Date,Sell Price,Sell Date,Stop Loss Price,Sell Stop Loss Date
2023-09-25,0.1750,0.2800,0.1700,0.1700,0.1700,23946,FRBK,Financial Services,Banks - Regional,0,0,0,0,0,0,0.2800,2023-09-26,,,,
2023-09-26,0.2800,0.2800,0.1700,0.2800,0.2800,45006,FRBK,Financial Services,Banks - Regional,0,0,0,1,0,0,0.3000,2023-09-27,0.3210,2023-10-03,,
2023-09-27,0.3000,0.3000,0.1700,0.1700,0.1700,18979,FRBK,Financial Services,Banks - Regional,0,0,0,0,0,0,0.1800,2023-09-28,0.2340,2023-09-27,,
2023-09-28,0.1800,0.3000,0.1700,0.1900,0.1900,5294,FRBK,Financial Services,Banks - Regional,0,0,0,0,0,0,0.3000,2023-09-29,0.3210,2023-10-03,,
2023-09-29,0.3000,0.3000,0.1900,0.1900,0.1900,7788,FRBK,Financial Services,Banks - Regional,0,0,0,0,0,0,0.1900,2023-10-02,0.2470,2023-09-29,,
2023-10-02,0.1900,0.3000,0.1900,0.2800,0.2800,103246,FRBK,Financial Services,Banks - Regional,0,0,0,1,0,0,0.3800,2023-10-03,,,,
2023-10-03,0.3800,0.3800,0.1900,0.3000,0.3000,30472,FRBK,Financial Services,Banks - Regional,0,0,0,1,0,0,0.3200,2023-10-04,,,,
2023-10-04,0.3200,0.3200,0.2900,0.3000,0.3000,29664,FRBK,Financial Services,Banks - Regional,0,0,0,0,0,0,0.3500,2023-10-05,0.3745,2023-10-09,,
2023-10-05,0.3500,0.3500,0.3100,0.3100,0.3100,22801,FRBK,Financial Services,Banks - Regional,0,0,0,0,0,0,0.2500,2023-10-06,0.3250,2023-10-05,,
2023-10-06,0.2500,0.3600,0.2500,0.3600,0.3600,1263,FRBK,Financial Services,Banks - Regional,0,0,0,1,0,0,0.3900,2023-10-09,,,,
2023-10-09,0.3900,0.3900,0.2500,0.3100,0.3100,10223,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,0,0.3900,2023-10-10,,,0.1235,2023-10-13
2023-10-10,0.3900,0.3900,0.1300,0.1300,0.1300,99386,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,0,0.1300,2023-10-11,0.1690,2023-10-10,0.1235,2023-10-13
2023-10-11,0.1300,0.2000,0.1300,0.1300,0.1300,51572,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,1,0.1300,2023-10-12,0.1690,2023-10-11,0.1235,2023-10-13
2023-10-12,0.1300,0.2000,0.1300,0.1300,0.1300,23267,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,0,0.7000,2023-10-13,,,0.0950,2023-10-17
2023-10-13,0.7000,0.3900,0.1000,0.1000,0.1000,1665,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,0,0.1000,2023-10-16,0.1300,2023-10-13,0.0950,2023-10-17
2023-10-16,0.1000,0.3500,0.1000,0.1000,0.1000,8454,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,0,0.2500,2023-10-17,0.3250,2023-10-16,0.0570,2023-10-17
2023-10-17,0.2500,0.2500,0.0500,0.0600,0.0600,16662,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,0,0.3499,2023-10-18,,,0.0570,2023-10-17
2023-10-18,0.3499,0.3499,0.1000,0.1000,0.1000,2322,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.0600,2023-10-19,0.0780,2023-10-18,0.0570,2023-10-24
2023-10-19,0.0600,0.3499,0.0600,0.1000,0.1000,10006,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.3000,2023-10-20,,,0.0570,2023-10-24
2023-10-20,0.3000,0.3000,0.0600,0.0600,0.0600,813,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.3498,2023-10-23,,,0.0570,2023-10-24
2023-10-23,0.3498,0.3498,0.0600,0.0600,0.0600,16304,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.0020,2023-10-24,0.0026,2023-10-23,0.0285,2023-10-24
2023-10-24,0.0020,0.0600,0.0020,0.0300,0.0300,219949,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.0300,2023-10-25,0.0390,2023-10-24,0.0285,2023-10-24
2023-10-25,0.0300,0.2500,0.0300,0.0300,0.0300,12075,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.0400,2023-10-26,0.0520,2023-10-25,0.0285,2023-11-15
2023-10-26,0.0400,0.2500,0.0400,0.0510,0.0510,29486,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.0510,2023-10-27,0.0663,2023-10-26,0.0285,2023-11-15
2023-10-27,0.0510,0.2000,0.0500,0.0800,0.0800,43825,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.2500,2023-10-30,,,0.0285,2023-11-15
2023-10-30,0.2500,0.3000,0.0600,0.3000,0.3000,34658,FRBK,Financial Services,Banks - Regional,1,0,1,1,1,1,0.3000,2023-10-31,,,0.0285,2023-11-15
2023-10-31,0.3000,0.3000,0.0700,0.3000,0.3000,2790,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.3000,2023-11-01,,,0.0285,2023-11-15
2023-11-01,0.3000,0.3000,0.0750,0.0750,0.0750,1444,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.1500,2023-11-02,0.1950,2023-11-01,0.0285,2023-11-15
2023-11-02,0.1500,0.1500,0.1000,0.1000,0.1000,25382,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.1100,2023-11-03,0.1430,2023-11-02,0.0285,2023-11-15
2023-11-03,0.1100,0.1990,0.1000,0.1990,0.1990,93059,FRBK,Financial Services,Banks - Regional,1,0,1,1,1,0,0.1000,2023-11-06,0.1300,2023-11-03,0.0285,2023-11-15
2023-11-06,0.1000,0.2000,0.1000,0.2000,0.2000,33296,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.2499,2023-11-07,,,0.0285,2023-11-15
2023-11-07,0.2499,0.2499,0.1500,0.2400,0.2400,10292,FRBK,Financial Services,Banks - Regional,0,1,0,1,1,1,0.2000,2023-11-08,,,0.0285,2023-11-15
2023-11-08,0.2000,0.2000,0.1000,0.2000,0.2000,9636,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.2000,2023-11-09,,,0.0285,2023-11-15
2023-11-09,0.2000,0.2000,0.2000,0.2000,0.2000,12390,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.2000,2023-11-10,,,0.0285,2023-11-15
2023-11-10,0.2000,0.2000,0.1000,0.1000,0.1000,2398,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.1000,2023-11-13,0.1300,2023-11-10,0.0285,2023-11-15
2023-11-13,0.1000,0.2000,0.1000,0.1000,0.1000,3353,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.1000,2023-11-14,0.1300,2023-11-13,0.0285,2023-11-15
2023-11-14,0.1000,0.1900,0.1000,0.1002,0.1002,70008,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,0,0.1800,2023-11-15,0.1926,2023-12-01,0.0484,2023-11-15
2023-11-15,0.1800,0.1800,0.0200,0.1500,0.1500,33153,FRBK,Financial Services,Banks - Regional,0,0,1,1,1,1,0.1122,2023-11-16,0.1459,2023-11-15,0.0665,2023-11-15
2023-11-16,0.1122,0.1500,0.0201,0.0700,0.0700,84696,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,1,0.0701,2023-11-17,0.0911,2023-11-16,0.0665,2023-11-16
2023-11-17,0.0701,0.1900,0.0701,0.0751,0.0751,44737,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.0760,2023-11-20,0.0988,2023-11-17,0.0665,2023-12-08
2023-11-20,0.0760,0.1800,0.0760,0.0760,0.0760,18086,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.0760,2023-11-21,0.0988,2023-11-20,0.0665,2023-12-08
2023-11-21,0.0760,0.1700,0.0760,0.0833,0.0833,5912,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.1700,2023-11-22,0.1819,2023-12-01,0.0665,2023-12-08
2023-11-22,0.1700,0.1700,0.0833,0.1700,0.1700,2074,FRBK,Financial Services,Banks - Regional,1,0,1,1,1,0,0.0760,2023-11-24,0.0988,2023-11-22,0.0665,2023-12-08
2023-11-24,0.0760,0.1700,0.0760,0.0833,0.0833,5615,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.1211,2023-11-27,0.1574,2023-11-24,0.0665,2023-12-08
2023-11-27,0.1211,0.1700,0.0833,0.1000,0.1000,17099,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.1700,2023-11-28,0.1819,2023-12-01,0.0665,2023-12-08
2023-11-28,0.1700,0.1700,0.0833,0.0833,0.0833,30044,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.1450,2023-11-29,,,0.0665,2023-12-08
2023-11-29,0.1450,0.1450,0.0845,0.1376,0.1376,8492,FRBK,Financial Services,Banks - Regional,0,1,0,1,1,1,0.1399,2023-11-30,0.1819,2023-12-01,0.0665,2023-12-08
2023-11-30,0.1399,0.1399,0.0845,0.0845,0.0845,35455,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,0,0.2000,2023-12-01,,,0.0665,2023-12-08
2023-12-01,0.2000,0.2000,0.0845,0.1350,0.1350,20142,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,0,0.1376,2023-12-04,0.1789,2023-12-01,0.0665,2023-12-08
2023-12-04,0.1376,0.2000,0.0845,0.0845,0.0845,12363,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.1900,2023-12-05,,,0.0665,2023-12-08
2023-12-05,0.1900,0.1900,0.0845,0.1322,0.1322,22464,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,0,0.1900,2023-12-06,,,0.0665,2023-12-08
2023-12-06,0.1900,0.1900,0.0845,0.0845,0.0845,886,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.1376,2023-12-07,0.1789,2023-12-06,0.0665,2023-12-08
2023-12-07,0.1376,0.1900,0.0845,0.0845,0.0845,13002,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.1376,2023-12-08,0.1789,2023-12-07,0.0713,2023-12-08
2023-12-08,0.1376,0.1800,0.0003,0.0925,0.0925,83543,FRBK,Financial Services,Banks - Regional,0,0,0,1,1,0,0.0101,2023-12-11,0.0131,2023-12-08,0.0476,2023-12-08
2023-12-11,0.0101,0.1800,0.0101,0.0501,0.0501,138699,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,0,0.0121,2023-12-12,0.0157,2023-12-11,0.0475,2023-12-11
2023-12-12,0.0121,0.1000,0.0121,0.0500,0.0500,11988,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,1,0.1000,2023-12-13,0.1300,2023-12-14,0.0381,2023-12-12
2023-12-13,0.1000,0.1000,0.0401,0.0401,0.0401,62027,FRBK,Financial Services,Banks - Regional,0,0,0,0,1,0,0.0925,2023-12-14,0.1203,2023-12-14,0.0381,2023-12-14
2023-12-14,0.0925,0.1800,0.0140,0.0416,0.0416,1473313,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.0514,2023-12-15,0.0668,2023-12-14,0.0238,2023-12-14
2023-12-15,0.0514,0.1800,0.0200,0.0250,0.0250,177185,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.0200,2023-12-18,0.0260,2023-12-15,0.0238,2023-12-15
2023-12-18,0.0200,0.1800,0.0200,0.0550,0.0550,86303,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.0200,2023-12-19,0.0260,2023-12-18,0.0206,2023-12-18
2023-12-19,0.0200,0.1800,0.0200,0.0217,0.0217,31173,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.0361,2023-12-20,0.0469,2023-12-19,0.0206,2023-12-19
2023-12-20,0.0361,0.1800,0.0217,0.0251,0.0251,191534,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.0250,2023-12-21,0.0325,2023-12-20,0.0206,2023-12-26
2023-12-21,0.0250,0.1800,0.0250,0.0500,0.0500,885167,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.1800,2023-12-22,,,0.0206,2023-12-26
2023-12-22,0.1800,0.1800,0.0250,0.0260,0.0260,339159,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.0200,2023-12-26,0.0260,2023-12-22,0.0115,2023-12-26
2023-12-26,0.0200,0.1800,0.0101,0.0121,0.0121,811852,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,0,0.0200,2023-12-27,0.0259,2023-12-26,0.0115,2023-12-26
2023-12-27,0.0200,0.1800,0.0126,0.0255,0.0255,373789,FRBK,Financial Services,Banks - Regional,1,0,0,0,1,1,0.0150,2023-12-28,0.0195,2023-12-27,0.0115,
2023-12-28,0.0150,0.0400,0.0150,0.0300,0.0300,310331,FRBK,Financial Services,Banks - Regional,1,0,0,1,1,1,0.0305,2023-12-29,0.0397,2023-12-28,0.0115,
2023-12-29,0.0305,0.0400,0.0200,0.0300,0.0300,288266,FRBK,Financial Services,Banks - Regional,1,1,0,0,1,1,0.0300,2024-01-02,0.0390,2023-12-29,0.0115,
2024-01-02,0.0300,0.0315,0.0300,0.0315,0.0315,5636,FRBK,Financial Services,Banks - Regional,1,1,0,1,1,1,0.0315,2024-01-03,0.0337,2024-01-08,0.0115,
2024-01-03,0.0315,0.0315,0.0315,0.0315,0.0315,612,FRBK,Financial Services,Banks - Regional,1,1,0,0,1,1,0.0250,2024-01-04,,,0.0115,
2024-01-04,0.0250,0.0310,0.0250,0.0310,0.0310,3311,FRBK,Financial Services,Banks - Regional,1,1,0,0,1,1,0.0310,2024-01-05,0.0403,2024-01-08,0.0115,
2024-01-05,0.0310,0.0310,0.0310,0.0310,0.0310,370,FRBK,Financial Services,Banks - Regional,1,1,0,0,1,1,0.0125,2024-01-08,0.0163,2024-01-05,0.0115,
2024-01-08,0.0125,0.0750,0.0125,0.0750,0.0750,6851,FRBK,Financial Services,Banks - Regional,0,1,0,1,1,1,0.0400,2024-01-09,0.0520,2024-01-08,0.0115,
2024-01-09,0.0400,0.0400,0.0250,0.0250,0.0250,1600,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.0310,2024-01-10,0.0403,2024-01-10,0.0115,
2024-01-10,0.0310,0.1000,0.0310,0.1000,0.1000,8137,FRBK,Financial Services,Banks - Regional,0,1,0,1,1,1,0.0310,2024-01-11,0.0403,2024-01-10,0.0115,
2024-01-11,0.0310,0.0800,0.0310,0.0800,0.0800,794,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.0800,2024-01-12,,,0.0115,
2024-01-12,0.0800,0.0800,0.0800,0.0800,0.0800,0,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.0250,2024-01-16,0.0325,2024-01-12,0.0115,
2024-01-16,0.0250,0.0950,0.0250,0.0950,0.0950,610,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,0.0950,2024-01-17,,,0.0115,
2024-01-17,0.0950,0.0950,0.0950,0.0950,0.0950,0,FRBK,Financial Services,Banks - Regional,0,1,0,0,1,1,,,,,,
2023-09-20,8.1700,9.1130,8.1700,8.6600,8.6600,13400,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,8.0000,2023-09-21,,,,
2023-09-21,8.0000,9.3700,7.9600,7.9900,7.9900,26700,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,8.5000,2023-09-22,,,,
2023-09-22,8.5000,8.9050,7.8100,7.8100,7.8100,28500,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,8.2700,2023-09-25,,,,
2023-09-25,8.2700,8.2700,7.8500,7.8500,7.8500,2000,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,8.0000,2023-09-26,,,,
2023-09-26,8.0000,9.1700,8.0000,8.8700,8.8700,20300,ELTX,Healthcare,Biotechnology,0,0,0,1,0,0,9.1500,2023-09-27,9.7905,2023-12-27,,
2023-09-27,9.1500,9.6250,8.8200,8.8200,8.8200,77500,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,9.4700,2023-09-28,10.1329,2023-12-29,,
2023-09-28,9.4700,9.4700,8.0200,8.4100,8.4100,28300,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,8.8900,2023-09-29,9.5123,2023-12-27,,
2023-09-29,8.8900,9.1200,8.0500,8.4500,8.4500,11600,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,8.3100,2023-10-02,,,,
2023-10-02,8.3100,8.7200,7.9000,7.9800,7.9800,20000,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,7.7900,2023-10-03,,,,
2023-10-03,7.7900,7.9380,7.5570,7.9300,7.9300,2700,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,7.5600,2023-10-04,8.0892,2023-12-27,,
2023-10-04,7.5600,7.7450,7.1900,7.1900,7.1900,8400,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,6.9100,2023-10-05,,,,
2023-10-05,6.9100,7.4900,6.9100,7.4900,7.4900,4200,ELTX,Healthcare,Biotechnology,0,0,0,1,0,0,7.4900,2023-10-06,8.0143,2023-12-27,,
2023-10-06,7.4900,7.8000,7.0050,7.5000,7.5000,11100,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,7.0850,2023-10-09,,,,
2023-10-09,7.0850,7.3100,6.8000,7.3100,7.3100,4600,ELTX,Healthcare,Biotechnology,0,0,0,0,1,0,7.4800,2023-10-10,8.0036,2023-12-27,6.8305,2023-10-09
2023-10-10,7.4800,7.5000,7.4100,7.5000,7.5000,3100,ELTX,Healthcare,Biotechnology,0,0,0,1,1,0,7.5000,2023-10-11,8.0250,2023-12-27,6.8305,2023-10-12
2023-10-11,7.5000,7.5000,7.4500,7.4500,7.4500,4100,ELTX,Healthcare,Biotechnology,0,0,0,0,1,1,7.0000,2023-10-12,,,5.8805,2023-11-09
2023-10-12,7.0000,7.0000,6.1900,6.1900,6.1900,11000,ELTX,Healthcare,Biotechnology,0,0,0,0,0,0,7.0100,2023-10-13,7.5007,2023-12-27,5.8805,2023-11-09
2023-10-13,7.0100,7.5000,6.4400,6.5200,6.5200,4600,ELTX,Healthcare,Biotechnology,1,0,0,0,1,1,6.8500,2023-10-16,,,5.8805,2023-11-09
2023-10-16,6.8500,7.2100,6.2300,6.4400,6.4400,22100,ELTX,Healthcare,Biotechnology,1,0,0,0,0,0,6.8100,2023-10-17,,,5.8805,2023-11-09
2023-10-17,6.8100,7.5000,6.7600,6.8800,6.8800,7800,ELTX,Healthcare,Biotechnology,1,0,0,0,1,1,7.1900,2023-10-18,7.6933,2023-12-27,5.8805,2023-11-09
2023-10-18,7.1900,7.1900,7.0000,7.0000,7.0000,1400,ELTX,Healthcare,Biotechnology,1,0,0,0,1,1,7.0000,2023-10-19,7.4900,2023-11-06,5.8805,2023-11-09
2023-10-19,7.0000,7.0000,6.5200,6.6300,6.6300,4300,ELTX,Healthcare,Biotechnology,1,0,0,0,1,1,6.5700,2023-10-20,7.0299,2023-10-31,5.7570,2023-11-09
2023-10-20,6.5700,6.5700,6.0600,6.0600,6.0600,7400,ELTX,Healthcare,Biotechnology,1,0,0,0,1,0,6.3800,2023-10-23,6.8266,2023-10-30,5.7570,2023-11-09
2023-10-23,6.3800,6.5000,6.0700,6.0700,6.0700,6400,ELTX,Healthcare,Biotechnology,1,0,0,0,1,1,6.1500,2023-10-24,,,5.7570,2023-11-09
2023-10-24,6.1500,6.7600,6.1100,6.6400,6.6400,9300,ELTX,Healthcare,Biotechnology,1,0,0,1,1,0,6.4000,2023-10-25,6.8480,2023-10-30,5.7570,2023-11-09
2023-10-25,6.4000,6.5000,6.4000,6.5000,6.5000,1700,ELTX,Healthcare,Biotechnology,1,0,0,0,1,1,6.5000,2023-10-26,6.9550,2023-10-31,5.7570,2023-11-09
2023-10-26,6.5000,6.7000,6.3800,6.7000,6.7000,10900,ELTX,Healthcare,Biotechnology,1,0,0,1,1,0,6.5000,2023-10-27,6.9550,2023-10-31,5.7570,2023-11-09
2023-10-27,6.5000,6.6000,6.2600,6.4000,6.4000,10400,ELTX,Healthcare,Biotechnology,1,0,0,0,1,0,6.4100,2023-10-30,,,5.7570,2023-11-09
2023-10-30,6.4100,6.8500,6.4100,6.5450,6.5450,4400,ELTX,Healthcare,Biotechnology,1,0,0,0,1,1,7.2200,2023-10-31,7.7254,2023-12-27,5.7570,2023-11-09
2023-10-31,7.2200,7.2200,6.3800,6.7200,6.7200,7500,ELTX,Healthcare,Biotechnology,1,0,1,0,1,0,6.8000,2023-11-01,7.2760,2023-11-06,5.7570,2023-11-09
2023-11-01,6.8000,6.8000,6.4500,6.6250,6.6250,6400,ELTX,Healthcare,Biotechnology,0,0,0,0,1,1,6.9000,2023-11-02,7.3830,2023-11-06,5.7570,2023-11-09
2023-11-02,6.9000,7.0500,6.4200,6.5200,6.5200,9400,ELTX,Healthcare,Biotechnology,0,0,0,0,1,0,6.6500,2023-11-03,,,5.7570,2023-11-09
2023-11-03,6.6500,6.6500,6.5100,6.5100,6.5100,1700,ELTX,Healthcare,Biotechnology,0,0,0,0,1,1,6.7000,2023-11-06,,,5.7570,2023-11-09
2023-11-06,6.7000,7.5000,6.6100,7.1000,7.1000,40800,ELTX,Healthcare,Biotechnology,0,1,0,1,1,0,7.2700,2023-11-07,7.7789,2023-12-27,5.7570,2023-11-09
2023-11-07,7.2700,7.3200,6.6800,6.6800,6.6800,20200,ELTX,Healthcare,Biotechnology,0,1,0,0,1,0,7.3000,2023-11-08,7.8110,2023-12-27,5.7570,2023-11-09
2023-11-08,7.3000,7.3000,6.8100,7.2500,7.2500,1600,ELTX,Healthcare,Biotechnology,0,1,0,1,1,1,7.1000,2023-11-09,7.5970,2023-12-27,5.5955,2023-11-21
2023-11-09,7.1000,7.1000,5.7500,5.8900,5.8900,12800,ELTX,Healthcare,Biotechnology,0,1,0,0,1,0,6.3500,2023-11-10,,,5.5765,2023-11-21
2023-11-10,6.3500,6.3660,5.8700,5.8700,5.8700,9000,ELTX,Healthcare,Biotechnology,0,1,0,0,1,1,5.8500,2023-11-13,,,5.5765,2023-11-21
2023-11-13,5.8500,6.4200,5.8500,5.8900,5.8900,1800,ELTX,Healthcare,Biotechnology,1,0,0,0,1,1,6.1900,2023-11-14,6.6233,2023-12-04,5.5765,2023-11-21
2023-11-14,6.1900,6.4500,5.9200,5.9200,5.9200,1600,ELTX,Healthcare,Biotechnology,1,0,0,0,1,1,5.9900,2023-11-15,,,5.5765,2023-11-21
2023-11-15,5.9900,6.3500,5.9900,6.0800,6.0800,2600,ELTX,Healthcare,Biotechnology,1,0,0,0,1,1,6.4900,2023-11-16,6.9443,2023-12-04,5.5765,2023-11-21
2023-11-16,6.4900,6.5000,5.8700,6.0250,6.0250,14700,ELTX,Healthcare,Biotechnology,1,0,0,0,1,0,6.2900,2023-11-17,6.7303,2023-12-04,5.5765,2023-11-21
2023-11-17,6.2900,6.3000,5.9100,5.9100,5.9100,1400,ELTX,Healthcare,Biotechnology,1,0,0,0,1,1,6.1900,2023-11-20,6.6233,2023-12-04,5.5765,2023-11-21
2023-11-20,6.1900,6.4750,6.0800,6.1500,6.1500,10600,ELTX,Healthcare,Biotechnology,1,1,0,0,1,0,6.3000,2023-11-21,6.7410,2023-12-04,4.9305,2024-01-11
2023-11-21,6.3000,6.3500,5.1900,5.1900,5.1900,21500,ELTX,Healthcare,Biotechnology,1,1,0,0,1,0,5.4500,2023-11-22,,,4.9305,2024-01-11
2023-11-22,5.4500,5.9000,5.2300,5.5600,5.5600,19000,ELTX,Healthcare,Biotechnology,1,1,0,0,1,0,6.1500,2023-11-24,6.5805,2023-12-04,4.9305,2024-01-11
2023-11-24,6.1500,6.5000,6.0000,6.0000,6.0000,13100,ELTX,Healthcare,Biotechnology,1,1,0,0,1,0,6.0500,2023-11-27,,,4.9305,2024-01-11
2023-11-27,6.0500,6.4000,6.0000,6.1200,6.1200,30000,ELTX,Healthcare,Biotechnology,1,1,1,0,1,0,6.2500,2023-11-28,6.6875,2023-12-04,4.9305,2024-01-11
2023-11-28,6.2500,6.2500,5.4600,5.8400,5.8400,20500,ELTX,Healthcare,Biotechnology,1,1,0,0,1,0,6.0300,2023-11-29,6.4521,2023-12-04,4.9305,2024-01-11
2023-11-29,6.0300,6.1300,5.5300,5.6100,5.6100,21000,ELTX,Healthcare,Biotechnology,1,1,0,0,1,0,5.6200,2023-11-30,,,4.9305,2024-01-11
2023-11-30,5.6200,6.1800,5.4250,6.1500,6.1500,25100,ELTX,Healthcare,Biotechnology,1,1,0,1,1,0,6.1200,2023-12-01,,,4.9305,2024-01-11
2023-12-01,6.1200,6.1700,5.7500,5.8900,5.8900,10300,ELTX,Healthcare,Biotechnology,1,1,0,0,1,1,6.1100,2023-12-04,,,4.9305,2024-01-11
2023-12-04,6.1100,7.0000,5.9300,6.5400,6.5400,53200,ELTX,Healthcare,Biotechnology,0,1,0,1,1,0,6.5000,2023-12-05,,,4.9305,2024-01-11
2023-12-05,6.5000,6.8400,6.2250,6.4100,6.4100,29700,ELTX,Healthcare,Biotechnology,0,1,0,0,1,0,6.0640,2023-12-06,,,4.9305,2024-01-11
2023-12-06,6.0640,6.5000,5.8900,6.1400,6.1400,8700,ELTX,Healthcare,Biotechnology,0,1,0,0,1,1,6.0100,2023-12-07,,,4.9305,2024-01-11
2023-12-07,6.0100,6.0700,5.8500,5.8500,5.8500,3000,ELTX,Healthcare,Biotechnology,0,1,0,0,1,1,5.9600,2023-12-08,,,4.9305,2024-01-11
2023-12-08,5.9600,6.4200,5.8800,5.9900,5.9900,13400,ELTX,Healthcare,Biotechnology,0,1,0,0,1,1,6.0000,2023-12-11,,,4.9305,2024-01-11
2023-12-11,6.0000,6.0500,5.8000,5.8300,5.8300,13900,ELTX,Healthcare,Biotechnology,0,1,0,0,1,1,5.8000,2023-12-12,,,4.9305,2024-01-11
2023-12-12,5.8000,6.4900,5.7700,6.2100,6.2100,10700,ELTX,Healthcare,Biotechnology,0,1,0,1,1,1,6.2500,2023-12-13,,,5.2820,2024-01-10
2023-12-13,6.2500,6.7800,6.2000,6.7600,6.7600,20800,ELTX,Healthcare,Biotechnology,0,1,0,1,1,0,7.1900,2023-12-14,7.6933,2023-12-27,5.3295,2024-01-10
2023-12-14,7.1900,7.2500,5.8000,6.0500,6.0500,53000,ELTX,Healthcare,Biotechnology,0,1,0,0,1,0,6.0500,2023-12-15,,,5.3295,2024-01-10
2023-12-15,6.0500,7.2400,6.0000,6.5600,6.5600,58100,ELTX,Healthcare,Biotechnology,0,1,0,0,1,0,7.1700,2023-12-18,7.6719,2023-12-27,5.3295,2024-01-10
2023-12-18,7.1700,7.1700,6.3500,6.5100,6.5100,12900,ELTX,Healthcare,Biotechnology,0,1,0,0,1,0,6.5000,2023-12-19,,,5.3295,2024-01-10
2023-12-19,6.5000,6.8250,6.0000,6.0100,6.0100,15100,ELTX,Healthcare,Biotechnology,0,1,0,0,1,0,5.9100,2023-12-20,,,5.3200,2024-01-10
2023-12-20,5.9100,5.9600,5.4600,5.6000,5.6000,18600,ELTX,Healthcare,Biotechnology,0,1,0,0,1,0,5.8000,2023-12-21,,,5.3200,2024-01-10
2023-12-21,5.8000,6.1000,5.6620,5.8000,5.8000,23100,ELTX,Healthcare,Biotechnology,1,0,0,0,1,0,5.7500,2023-12-22,,,5.3200,2024-01-10
