,Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Rolling,Macd,Fibonacci,Pivot,RSI,Signal Count
26166,2023-11-10,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,0.0099999997764825,70000,REGRF,1,0,0,0,1,2
26167,2023-11-13,0.0059000002220273,0.0059000002220273,0.0059000002220273,0.0059000002220273,0.0059000002220273,2300,REGRF,1,0,0,0,1,2
26168,2023-11-14,0.0059000002220273,0.0059000002220273,0.0059000002220273,0.0059000002220273,0.0059000002220273,0,REGRF,1,0,0,0,1,2
26169,2023-11-15,0.0059000002220273,0.0059000002220273,0.0059000002220273,0.0059000002220273,0.0059000002220273,0,REGRF,1,0,0,0,1,2
1158,2024-01-05,0.0740000009536743,0.0740000009536743,0.0700000002980232,0.0700000002980232,0.0700000002980232,4100,CYFRF,1,0,0,0,1,2
26174,2023-11-22,0.0100999996066093,0.0100999996066093,0.0100999996066093,0.0100999996066093,0.0100999996066093,15700,REGRF,0,1,0,0,1,2
16607,2023-12-27,0.0299999993294477,0.0359999984502792,0.0260000005364418,0.0270000007003545,0.0270000007003545,86000,CNER,1,0,0,0,1,2
16631,2023-10-03,0.5,0.5,0.4399999976158142,0.4790000021457672,0.4790000021457672,68300,MTC,0,0,0,1,1,2
16633,2023-10-05,0.4749999940395355,0.5139999985694885,0.4749999940395355,0.5,0.5,41700,MTC,0,0,0,1,1,2
16636,2023-10-10,0.4909999966621399,0.5149999856948853,0.4909999966621399,0.5149999856948853,0.5149999856948853,14800,MTC,0,0,0,1,1,2
16614,2024-01-08,0.0260000005364418,0.0260000005364418,0.0219999998807907,0.0219999998807907,0.0219999998807907,50400,CNER,1,0,0,0,1,2
16615,2024-01-09,0.0209999997168779,0.0240000002086162,0.0209999997168779,0.0219999998807907,0.0219999998807907,55000,CNER,1,0,0,0,1,2
26202,2024-01-04,0.0199999995529651,0.0225000008940696,0.0199999995529651,0.0199999995529651,0.0199999995529651,32056,REGRF,1,0,0,0,1,2
26178,2023-11-29,0.0100999996066093,0.0100999996066093,0.0100999996066093,0.0100999996066093,0.0100999996066093,40600,REGRF,0,1,0,0,1,2
16605,2023-12-22,0.0280000008642673,0.0390000008046627,0.0260000005364418,0.0390000008046627,0.0390000008046627,19000,CNER,1,0,0,0,1,2
11683,2023-11-15,4.269999980926514,4.980000019073486,4.179999828338623,4.179999828338623,4.179999828338623,1513600,FUSN,1,0,0,0,1,2
11684,2023-11-16,4.230000019073486,4.230000019073486,3.839999914169312,4.0,4.0,84200,FUSN,1,0,0,0,1,2
11685,2023-11-17,4.130000114440918,4.23799991607666,3.9600000381469727,4.050000190734863,4.050000190734863,126500,FUSN,1,0,0,0,1,2
11675,2023-11-03,4.590000152587891,4.664999961853027,4.440000057220459,4.570000171661377,4.570000171661377,51600,FUSN,0,0,0,1,1,2
11677,2023-11-07,4.360000133514404,4.5,4.119999885559082,4.5,4.5,47300,FUSN,0,0,0,1,1,2
11669,2023-10-26,3.950000047683716,4.210000038146973,3.934999942779541,4.210000038146973,4.210000038146973,31100,FUSN,0,0,0,1,1,2
16606,2023-12-26,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,0,CNER,1,0,0,0,1,2
11711,2023-12-27,9.21500015258789,9.359999656677246,8.375,9.079999923706056,9.079999923706056,2937900,FUSN,0,1,0,1,0,2
16526,2023-12-29,0.1000000014901161,0.1099999994039535,0.0850500017404556,0.1099999994039535,0.1099999994039535,22150,NPRFF,0,0,0,1,1,2
16531,2024-01-08,0.1500000059604644,0.1700000017881393,0.1124999970197677,0.1650000065565109,0.1650000065565109,157873,NPRFF,0,1,0,0,1,2
16532,2024-01-09,0.1299999952316284,0.1700000017881393,0.1124999970197677,0.1599999964237213,0.1599999964237213,209610,NPRFF,0,1,0,0,1,2
16533,2024-01-10,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,1250,NPRFF,0,1,0,0,1,2
16518,2023-12-18,0.1500000059604644,0.1500000059604644,0.050500001758337,0.1199999973177909,0.1199999973177909,65275,NPRFF,0,1,0,0,1,2
16520,2023-12-20,0.0974999964237213,0.1449999958276748,0.0799999982118606,0.0799999982118606,0.0799999982118606,32000,NPRFF,0,1,0,0,1,2
11745,2023-10-17,0.4099999964237213,0.4099999964237213,0.3849999904632568,0.4099999964237213,0.4099999964237213,11600,ECDP,0,0,0,1,1,2
11714,2024-01-02,9.600000381469728,9.609999656677246,8.050000190734863,8.279999732971191,8.279999732971191,1744600,FUSN,0,1,0,0,1,2
11715,2024-01-03,8.0,8.343999862670898,7.690000057220459,7.900000095367432,7.900000095367432,1071900,FUSN,0,1,0,0,1,2
11717,2024-01-05,8.600000381469727,8.812999725341797,7.590000152587891,8.345000267028809,8.345000267028809,1874800,FUSN,0,1,0,0,1,2
11702,2023-12-13,5.269999980926514,5.369999885559082,5.099999904632568,5.300000190734863,5.300000190734863,208600,FUSN,0,0,0,1,1,2
11705,2023-12-18,5.21999979019165,5.610000133514404,5.110000133514404,5.480000019073486,5.480000019073486,874100,FUSN,0,0,0,1,1,2
11707,2023-12-20,6.349999904632568,6.590000152587891,6.119999885559082,6.21999979019165,6.21999979019165,1121800,FUSN,0,1,0,0,1,2
16586,2023-11-27,0.0350000001490116,0.0359999984502792,0.0299999993294477,0.0299999993294477,0.0299999993294477,201100,CNER,1,0,0,0,1,2
16588,2023-11-29,0.0340000018477439,0.0340000018477439,0.0340000018477439,0.0340000018477439,0.0340000018477439,0,CNER,1,0,0,0,1,2
11708,2023-12-21,6.5,6.519999980926514,6.182000160217285,6.320000171661377,6.320000171661377,596100,FUSN,0,1,0,0,1,2
11709,2023-12-22,6.300000190734863,6.840000152587891,6.260000228881836,6.829999923706055,6.829999923706055,1314300,FUSN,0,1,0,1,0,2
11694,2023-12-01,5.699999809265137,5.699999809265137,4.989999771118164,5.349999904632568,5.349999904632568,165800,FUSN,0,1,0,0,1,2
11695,2023-12-04,5.409999847412109,5.474999904632568,5.130000114440918,5.239999771118164,5.239999771118164,164300,FUSN,0,1,0,0,1,2
11696,2023-12-05,5.440000057220459,5.550000190734863,5.295000076293945,5.400000095367432,5.400000095367432,641000,FUSN,0,1,0,0,1,2
11697,2023-12-06,5.369999885559082,5.650000095367432,5.309999942779541,5.400000095367432,5.400000095367432,164100,FUSN,0,1,0,0,1,2
11698,2023-12-07,5.429999828338623,5.849999904632568,5.269999980926514,5.739999771118164,5.739999771118164,409600,FUSN,0,1,0,1,0,2
11699,2023-12-08,5.769999980926514,5.929999828338623,5.679999828338623,5.820000171661377,5.820000171661377,497600,FUSN,0,1,0,1,0,2
1139,2023-12-07,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,0,CYFRF,0,1,0,0,1,2
1140,2023-12-08,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,0,CYFRF,0,1,0,0,1,2
1141,2023-12-11,0.0750000029802322,0.0750000029802322,0.0700000002980232,0.0700000002980232,0.0700000002980232,4000,CYFRF,0,1,0,0,1,2
1126,2023-11-17,0.0680000036954879,0.0680000036954879,0.0680000036954879,0.0680000036954879,0.0680000036954879,50000,CYFRF,0,1,0,0,1,2
11700,2023-12-11,5.849999904632568,5.889999866485596,4.78000020980835,4.96999979019165,4.96999979019165,330500,FUSN,0,1,0,0,1,2
11701,2023-12-12,5.070000171661377,5.309999942779541,4.949999809265137,5.25,5.25,250100,FUSN,0,0,0,1,1,2
11688,2023-11-22,4.739999771118164,4.880000114440918,4.349999904632568,4.78000020980835,4.78000020980835,150900,FUSN,0,1,0,0,1,2
11690,2023-11-27,5.03000020980835,5.199999809265137,4.599999904632568,4.699999809265137,4.699999809265137,217200,FUSN,0,1,0,0,1,2
11756,2023-11-01,0.2610000073909759,0.3350000083446502,0.2610000073909759,0.3089999854564667,0.3089999854564667,20600,ECDP,1,0,0,0,1,2
11757,2023-11-02,0.2800000011920929,0.3039999902248382,0.2610000073909759,0.3039999902248382,0.3039999902248382,39600,ECDP,1,0,0,0,1,2
16510,2023-12-06,0.0835999995470047,0.0900000035762786,0.050000000745058,0.0900000035762786,0.0900000035762786,71583,NPRFF,1,0,0,0,1,2
11772,2023-11-24,0.2599999904632568,0.2599999904632568,0.2000000029802322,0.2000000029802322,0.2000000029802322,80500,ECDP,1,1,0,0,0,2
11773,2023-11-27,0.238999992609024,0.2460000067949295,0.1899999976158142,0.1899999976158142,0.1899999976158142,65200,ECDP,1,1,0,0,0,2
11758,2023-11-03,0.3330000042915344,0.3330000042915344,0.2750000059604645,0.2750000059604645,0.2750000059604645,22600,ECDP,1,0,0,0,1,2
11759,2023-11-06,0.2800000011920929,0.2800000011920929,0.270000010728836,0.2720000147819519,0.2720000147819519,57900,ECDP,1,0,0,0,1,2
11760,2023-11-07,0.2610000073909759,0.2809999883174896,0.25,0.277999997138977,0.277999997138977,34900,ECDP,1,0,0,0,1,2
16581,2023-11-17,0.0320000015199184,0.0320000015199184,0.025000000372529,0.0280000008642673,0.0280000008642673,116700,CNER,1,0,0,0,1,2
16567,2023-10-30,0.0379999987781047,0.0379999987781047,0.032999999821186,0.032999999821186,0.032999999821186,32600,CNER,0,1,0,0,1,2
16568,2023-10-31,0.0340000018477439,0.0390000008046627,0.0299999993294477,0.032999999821186,0.032999999821186,88300,CNER,0,1,0,0,1,2
16569,2023-11-01,0.0379999987781047,0.0379999987781047,0.0350000001490116,0.0350000001490116,0.0350000001490116,13500,CNER,0,1,0,0,1,2
11762,2023-11-09,0.25,0.2660000026226043,0.2010000050067901,0.2569999992847442,0.2569999992847442,32300,ECDP,1,0,0,0,1,2
11763,2023-11-10,0.2599999904632568,0.2599999904632568,0.2599999904632568,0.2599999904632568,0.2599999904632568,100,ECDP,1,0,0,0,1,2
11764,2023-11-13,0.2000000029802322,0.270000010728836,0.2000000029802322,0.270000010728836,0.270000010728836,34700,ECDP,1,0,0,0,1,2
11765,2023-11-14,0.2220000028610229,0.2599999904632568,0.2220000028610229,0.2599999904632568,0.2599999904632568,6500,ECDP,1,0,0,0,1,2
16573,2023-11-07,0.0370000004768371,0.0379999987781047,0.032999999821186,0.032999999821186,0.032999999821186,497700,CNER,0,1,0,0,1,2
16558,2023-10-17,0.0140000004321336,0.025000000372529,0.0140000004321336,0.0240000002086162,0.0240000002086162,327400,CNER,0,0,0,1,1,2
16561,2023-10-20,0.0149999996647238,0.025000000372529,0.0149999996647238,0.025000000372529,0.025000000372529,1077500,CNER,0,0,0,1,1,2
16562,2023-10-23,0.025000000372529,0.0299999993294477,0.025000000372529,0.0289999991655349,0.0289999991655349,346400,CNER,0,0,0,1,1,2
16563,2023-10-24,0.0299999993294477,0.0379999987781047,0.025000000372529,0.0350000001490116,0.0350000001490116,929600,CNER,0,0,0,1,1,2
11693,2023-11-30,4.840000152587891,5.550000190734863,4.824999809265137,5.539999961853027,5.539999961853027,444600,FUSN,0,1,0,1,0,2
16579,2023-11-15,0.0340000018477439,0.0340000018477439,0.0299999993294477,0.0309999994933605,0.0309999994933605,319300,CNER,1,0,0,0,1,2
16580,2023-11-16,0.0309999994933605,0.0320000015199184,0.0299999993294477,0.0309999994933605,0.0309999994933605,135000,CNER,1,0,0,0,1,2
11748,2023-10-20,0.3899999856948852,0.3899999856948852,0.3799999952316284,0.3899999856948852,0.3899999856948852,6300,ECDP,0,0,0,1,1,2
11736,2023-10-04,0.324999988079071,0.3899999856948852,0.3019999861717224,0.3869999945163727,0.3869999945163727,109900,ECDP,0,0,0,1,1,2
11737,2023-10-05,0.3700000047683716,0.4300000071525574,0.3230000138282776,0.4300000071525574,0.4300000071525574,61100,ECDP,0,0,0,1,1,2
11719,2024-01-09,9.050000190734863,9.369999885559082,8.779999732971191,9.0,9.0,3024300,FUSN,0,1,0,0,1,2
16549,2023-10-04,0.0140000004321336,0.0149999996647238,0.0140000004321336,0.0149999996647238,0.0149999996647238,1696100,CNER,0,0,0,1,1,2
16570,2023-11-02,0.0320000015199184,0.0399999991059303,0.0230000000447034,0.0399999991059303,0.0399999991059303,711600,CNER,0,1,0,0,1,2
16571,2023-11-03,0.0379999987781047,0.0410000011324882,0.0370000004768371,0.0399999991059303,0.0399999991059303,455100,CNER,0,1,0,0,1,2
16572,2023-11-06,0.0399999991059303,0.0399999991059303,0.0370000004768371,0.0390000008046627,0.0390000008046627,93900,CNER,0,1,0,0,1,2
26197,2023-12-27,0.0089999996125698,0.0089999996125698,0.0089999996125698,0.0089999996125698,0.0089999996125698,4080,REGRF,1,0,0,0,1,2
26182,2023-12-05,0.0187999997287988,0.0189999993890523,0.0187999997287988,0.0187999997287988,0.0187999997287988,137815,REGRF,0,1,0,0,1,2
26183,2023-12-06,0.0187999997287988,0.0187999997287988,0.0187999997287988,0.0187999997287988,0.0187999997287988,0,REGRF,0,1,0,0,1,2
26184,2023-12-07,0.0299999993294477,0.0299999993294477,0.0187999997287988,0.0197000000625848,0.0197000000625848,66625,REGRF,0,1,0,0,1,2
1109,2023-10-25,0.0509999990463256,0.0509999990463256,0.0509999990463256,0.0509999990463256,0.0509999990463256,0,CYFRF,1,0,0,0,1,2
26206,2024-01-10,0.0230000000447034,0.0359999984502792,0.0160000007599592,0.0160000007599592,0.0160000007599592,69180,REGRF,0,1,0,0,1,2
26198,2023-12-28,0.0109999999403953,0.0109999999403953,0.0109999999403953,0.0109999999403953,0.0109999999403953,4477,REGRF,1,0,0,0,1,2
26200,2024-01-02,0.0110999997705221,0.0110999997705221,0.0109999999403953,0.0109999999403953,0.0109999999403953,5000,REGRF,1,0,0,0,1,2
26188,2023-12-13,0.0160000007599592,0.0269000008702278,0.0105999996885657,0.0149999996647238,0.0149999996647238,24440,REGRF,0,1,0,0,1,2
26189,2023-12-14,0.0100999996066093,0.0269000008702278,0.0100999996066093,0.0185000002384185,0.0185000002384185,9746,REGRF,0,1,0,0,1,2
1150,2023-12-22,0.1000000014901161,0.1000000014901161,0.0799999982118606,0.0850000008940696,0.0850000008940696,51600,CYFRF,0,1,0,0,1,2
1151,2023-12-26,0.0860000029206276,0.1000000014901161,0.0799999982118606,0.0850000008940696,0.0850000008940696,123000,CYFRF,0,1,0,0,1,2
1152,2023-12-27,0.0799999982118606,0.0820000022649765,0.0799999982118606,0.0820000022649765,0.0820000022649765,42900,CYFRF,0,1,0,0,1,2
26204,2024-01-08,0.0198999997228384,0.0198999997228384,0.0198999997228384,0.0198999997228384,0.0198999997228384,0,REGRF,0,1,0,0,1,2
26205,2024-01-09,0.0149999996647238,0.0149999996647238,0.0149999996647238,0.0149999996647238,0.0149999996647238,100,REGRF,0,1,0,0,1,2
26192,2023-12-19,0.0113000003620982,0.0185000002384185,0.0113000003620982,0.0185000002384185,0.0185000002384185,27906,REGRF,0,1,0,0,1,2
11775,2023-11-29,0.270000010728836,0.270000010728836,0.2300000041723251,0.2599999904632568,0.2599999904632568,18600,ECDP,0,1,0,0,1,2
26233,2023-10-19,0.8889999985694885,0.949999988079071,0.8889999985694885,0.949999988079071,0.949999988079071,14200,ABTS,1,0,0,0,1,2
1154,2023-12-29,0.1000000014901161,0.1000000014901161,0.0729999989271164,0.0810000002384185,0.0810000002384185,105000,CYFRF,0,1,0,0,1,2
1157,2024-01-04,0.1000000014901161,0.1049999967217445,0.0700000002980232,0.0820000022649765,0.0820000022649765,37400,CYFRF,1,0,0,0,1,2
1149,2023-12-21,0.0949999988079071,0.0949999988079071,0.0949999988079071,0.0949999988079071,0.0949999988079071,38600,CYFRF,0,1,0,0,1,2
1136,2023-12-04,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,10200,CYFRF,0,1,0,0,1,2
26185,2023-12-08,0.010700000450015,0.010700000450015,0.010700000450015,0.010700000450015,0.010700000450015,600,REGRF,0,1,0,0,1,2
26187,2023-12-12,0.0203000009059906,0.0203000009059906,0.0160000007599592,0.0160000007599592,0.0160000007599592,5603,REGRF,0,1,0,0,1,2
11761,2023-11-08,0.25,0.2599999904632568,0.2000000029802322,0.25,0.25,25800,ECDP,1,0,0,0,1,2
11778,2023-12-04,0.2899999916553497,0.2899999916553497,0.2010000050067901,0.2680000066757202,0.2680000066757202,17800,ECDP,0,1,0,0,1,2
11779,2023-12-05,0.2689999938011169,0.2899999916553497,0.2280000001192093,0.257999986410141,0.257999986410141,76000,ECDP,0,1,0,0,1,2
11780,2023-12-06,0.231000006198883,0.2790000140666961,0.1829999983310699,0.2300000041723251,0.2300000041723251,98300,ECDP,0,1,0,0,1,2
11781,2023-12-07,0.209999993443489,0.209999993443489,0.1500000059604644,0.1949999928474426,0.1949999928474426,13400,ECDP,0,1,0,0,1,2
11766,2023-11-15,0.2249999940395355,0.2599999904632568,0.2249999940395355,0.2399999946355819,0.2399999946355819,13200,ECDP,1,0,0,0,1,2
16523,2023-12-26,0.100050002336502,0.1299999952316284,0.0799999982118606,0.1299999952316284,0.1299999952316284,18543,NPRFF,0,1,0,0,1,2
16524,2023-12-27,0.1299999952316284,0.1400000005960464,0.1000000014901161,0.1000000014901161,0.1000000014901161,44007,NPRFF,0,1,0,0,1,2
16517,2023-12-15,0.0700000002980232,0.1099999994039535,0.0700000002980232,0.1099999994039535,0.1099999994039535,40868,NPRFF,0,0,0,1,1,2
16503,2023-11-27,0.1260000020265579,0.1260000020265579,0.0599999986588954,0.125,0.125,112768,NPRFF,0,1,0,0,1,2
16506,2023-11-30,0.0698999986052513,0.0698999986052513,0.0549999997019767,0.0549999997019767,0.0549999997019767,2800,NPRFF,1,0,0,0,1,2
16483,2023-10-27,0.0351999998092651,0.0351999998092651,0.0351999998092651,0.0351999998092651,0.0351999998092651,11000,NPRFF,1,0,0,0,1,2
16470,2023-10-10,0.0460000000894069,0.0460000000894069,0.0460000000894069,0.0460000000894069,0.0460000000894069,300,NPRFF,1,0,0,0,1,2
16471,2023-10-11,0.0230000000447034,0.0395000018179416,0.0230000000447034,0.0395000018179416,0.0395000018179416,5100,NPRFF,1,0,0,0,1,2
16472,2023-10-12,0.0364999994635582,0.0364999994635582,0.0364999994635582,0.0364999994635582,0.0364999994635582,250,NPRFF,1,0,0,0,1,2
16473,2023-10-13,0.0355000011622905,0.0355000011622905,0.0355000011622905,0.0355000011622905,0.0355000011622905,170,NPRFF,1,0,0,0,1,2
16509,2023-12-05,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,500,NPRFF,1,0,0,0,1,2
16494,2023-11-13,0.061949998140335,0.0839999988675117,0.0524999983608722,0.0719999969005584,0.0719999969005584,289967,NPRFF,0,1,0,1,0,2
16495,2023-11-14,0.0737000033259391,0.1000000014901161,0.0737000033259391,0.0949999988079071,0.0949999988079071,480744,NPRFF,0,1,0,1,0,2
16497,2023-11-16,0.1500000059604644,0.1500000059604644,0.0649999976158142,0.0900000035762786,0.0900000035762786,196777,NPRFF,0,1,0,0,1,2
16498,2023-11-17,0.0900000035762786,0.1589999943971634,0.0700000002980232,0.1589999943971634,0.1589999943971634,203985,NPRFF,0,1,0,1,0,2
16499,2023-11-20,0.1199999973177909,0.1589999943971634,0.0599999986588954,0.0700000002980232,0.0700000002980232,99033,NPRFF,0,1,0,0,1,2
16511,2023-12-07,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,2000,NPRFF,1,0,0,0,1,2
16514,2023-12-12,0.0700000002980232,0.0900000035762786,0.0700000002980232,0.0900000035762786,0.0900000035762786,1911,NPRFF,0,0,0,1,1,2
11790,2023-12-20,0.163000002503395,0.25,0.163000002503395,0.2010000050067901,0.2010000050067901,41800,ECDP,0,1,0,0,1,2
16486,2023-11-01,0.0351999998092651,0.0351999998092651,0.0351999998092651,0.0351999998092651,0.0351999998092651,0,NPRFF,0,1,0,0,1,2
16487,2023-11-02,0.0351999998092651,0.0351999998092651,0.0351999998092651,0.0351999998092651,0.0351999998092651,0,NPRFF,0,1,0,0,1,2
16488,2023-11-03,0.0351999998092651,0.0351999998092651,0.0351999998092651,0.0351999998092651,0.0351999998092651,0,NPRFF,0,1,0,0,1,2
16490,2023-11-07,0.050000000745058,0.050000000745058,0.050000000745058,0.050000000745058,0.050000000745058,10000,NPRFF,0,1,0,0,1,2
16491,2023-11-08,0.0425000004470348,0.0579999983310699,0.0425000004470348,0.0579999983310699,0.0579999983310699,98000,NPRFF,0,1,0,1,0,2
16492,2023-11-09,0.0474999994039535,0.0649999976158142,0.0474999994039535,0.0649999976158142,0.0649999976158142,38480,NPRFF,0,1,0,1,0,2
16508,2023-12-04,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,500,NPRFF,1,0,0,0,1,2
26201,2024-01-03,0.0109999999403953,0.0109999999403953,0.0109999999403953,0.0109999999403953,0.0109999999403953,0,REGRF,1,0,0,0,1,2
11776,2023-11-30,0.209999993443489,0.2770000100135803,0.209999993443489,0.2599999904632568,0.2599999904632568,12000,ECDP,0,1,0,0,1,2
11777,2023-12-01,0.209999993443489,0.2599999904632568,0.1599999964237213,0.2599999904632568,0.2599999904632568,5800,ECDP,0,1,0,0,1,2
16493,2023-11-10,0.0575999990105629,0.0649999976158142,0.0562499985098838,0.0594500005245208,0.0594500005245208,125956,NPRFF,0,1,0,0,1,2
11799,2024-01-04,0.3499999940395355,0.3499999940395355,0.25,0.3000000119209289,0.3000000119209289,127600,ECDP,0,1,0,0,1,2
11800,2024-01-05,0.3000000119209289,0.3149999976158142,0.25,0.2800000011920929,0.2800000011920929,32800,ECDP,0,1,0,0,1,2
11802,2024-01-09,0.270000010728836,0.3120000064373016,0.270000010728836,0.2899999916553497,0.2899999916553497,31600,ECDP,0,1,0,0,1,2
11803,2024-01-10,0.2980000078678131,0.2980000078678131,0.202000007033348,0.238999992609024,0.238999992609024,115800,ECDP,0,1,0,0,1,2
