Symbol,Date,Reason,Checked
NIMU,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NKGN,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NMLSF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NOGNQ,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NOKPF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NREG,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NRHI,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NRPI,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NRRSF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NSGP,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NTMFF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NUBI,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NUKK,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NUKKW,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NUMD,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NWPG,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NXEN,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NXGB,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NXGT,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NXSGF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NYCB,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NYCB-PA,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
NYMXF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
OCEA,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ODII,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
OLVI,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
OMID,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ONEI,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ONMD,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ONXGF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
OPGN,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ORHB,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
OSCI,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
OTECW,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
OWRDF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PACVD,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PBLA,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PBM,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PFFOF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PLFLF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PLGNF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PLTXF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PMEDF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PPCB,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PRED,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PRPRF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PRST,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PRTT,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PSUD,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PSYBF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PSYGF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PTCO,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PTHR,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PTRVF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PUBC,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PWWBF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
PYBX,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
QQQFF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
QUAN,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RAFA,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RCIT,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RDDTF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RDRSF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RDYFF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RENB,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RENI,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
REOS,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
REPO,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
REYGF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RFLXF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RFMCD,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RFMCF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RGBP,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RGST,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RIBT,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RIINF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RKFL,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RKMSF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RLAB,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RLTR,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RMLFF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ROII,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ROSN,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ROXIF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RSCI,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RTON,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RVLWF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RWGI,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
RZREF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SBNY,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SBNYL,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SBOT,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SCFFF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SCFR,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SCLX,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SCPS,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SENR,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SEVCQ,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SGD,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SGPTF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SIGL,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SING,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SIVBQ,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SIVPQ,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SLNA,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SMFL,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SMMR,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SMX,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SNANF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SNBH,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SNMP,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SNNC,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SOFO,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SPEYF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SPLTF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SQNS,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SRAFF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SRAX,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SRNEQ,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
STHZF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
STRG,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
STSN,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SUPV,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SVMFF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SVVC,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SYGGF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
SYSX,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TAST,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TBRIF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TCRI,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TDRK,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TEVNF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TGCB,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TGGLF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TGVCW,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
THCBF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TIPS,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TNRG,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TOGOF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TPIA,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TRKAQ,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TRKUF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TRLFF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TRNR,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TROYF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TRYPF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TTLHF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TVIPF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
TWOH,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
UAHC,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
UBMRF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
UMFGD,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
UNRVD,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
UPIN,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
USAQ,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
USDP,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
USLG,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
VAGNF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
VDRM,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
VDTAF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
VISM,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
VMNT,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
VRCFF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
VSMR,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
VSST,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
VYST,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
WDDD,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
WEWKQ,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
WGMCF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
WNFT,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
WOWI,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
WSRC,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
WSRIF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
WTCZF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
XBRAF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
XSNX,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
XTCYF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
YELLQ,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ZAIRF,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ZCAR,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ZCSH,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
ZHUD,2024-03-13 21:23:49.765876,Current Ratio Below 0.5,2024-09-01
KRBP,2024-03-13 19:35:52.809939,Current Ratio Below 0.5,2024-09-01
EMOR,2024-03-14 06:18:23.763157,Current Ratio Below 0.5,2024-09-01
GBHPF,2024-03-14 06:18:23.763157,Current Ratio Below 0.5,2024-09-01
MMSDF,2024-03-15 06:18:23.252576,Not Categorized,2024-09-01
NMHI,2024-03-15 06:18:23.252576,Not Categorized,2024-09-01
GORAF,2024-03-15 06:18:23.262798,Current Ratio Below 0.5,2024-09-01
MHRE,2024-03-15 06:18:23.262798,Current Ratio Below 0.5,2024-09-01
MMSDF,2024-03-15 06:18:23.262798,Current Ratio Below 0.5,2024-09-01
NMHI,2024-03-15 06:18:23.262798,Current Ratio Below 0.5,2024-09-01
BLMH,2024-03-16 06:17:12.144868,Current Ratio Below 0.5,2024-09-01
JSHG,2024-03-16 06:17:12.144868,Current Ratio Below 0.5,2024-09-01
LSDI,2024-03-16 06:17:12.144868,Current Ratio Below 0.5,2024-09-01
TELHF,2024-03-16 06:17:12.144868,Current Ratio Below 0.5,2024-09-01
TBNRF,2024-03-17 19:13:16.613835,Not Found,2024-09-01
CURO,2024-03-17 19:13:42.047600,Not Categorized,2024-09-01
AGEN,2024-03-17 19:13:42.056138,Current Ratio Below 0.5,2024-09-01
THMG,2024-03-17 19:13:42.056138,Current Ratio Below 0.5,2024-09-01
ZIVO,2024-03-17 19:13:42.056138,Current Ratio Below 0.5,2024-09-01
AMNF,2024-03-19 06:18:44.488815,Current Ratio Below 0.5,2024-09-01
RIHT,2024-03-19 23:05:30.055754,Current Ratio Below 0.5,2024-09-01
AMTX,2024-03-21 06:18:55.841991,Current Ratio Below 0.5,2024-09-01
BCEL,2024-03-22 06:19:49.252806,Not Categorized,2024-09-01
ADOC,2024-03-22 06:19:49.261760,Current Ratio Below 0.5,2024-09-01
BABL,2024-03-22 06:19:49.261760,Current Ratio Below 0.5,2024-09-01
CLDI,2024-03-22 06:19:49.261760,Current Ratio Below 0.5,2024-09-01
CMAX,2024-03-22 06:19:49.261760,Current Ratio Below 0.5,2024-09-01
EVSV,2024-03-22 06:19:49.261760,Current Ratio Below 0.5,2024-09-01
SKGRW,2024-03-22 06:19:49.261760,Current Ratio Below 0.5,2024-09-01
TPET,2024-03-22 06:19:49.261760,Current Ratio Below 0.5,2024-09-01
NSTB,2024-03-26 10:32:10.464811,Current Ratio Below 0.5,2024-09-01
CYAP,2024-03-27 06:20:34.721921,Current Ratio Below 0.5,2024-09-01
IPCIF,2024-03-27 06:20:34.721921,Current Ratio Below 0.5,2024-09-01
SFRX,2024-03-27 06:20:34.721921,Current Ratio Below 0.5,2024-09-01
TMC,2024-03-27 06:20:34.721921,Current Ratio Below 0.5,2024-09-01
TMCWW,2024-03-27 06:20:34.721921,Current Ratio Below 0.5,2024-09-01
ANTCF,2024-03-28 06:18:25.469342,Current Ratio Below 0.5,2024-09-01
CAIXY,2024-03-29 06:18:28.246346,Current Ratio Below 0.5,2024-09-01
PRSNF,2024-03-29 06:18:28.246346,Current Ratio Below 0.5,2024-09-01
TKGBY,2024-03-29 06:18:28.246346,Current Ratio Below 0.5,2024-09-01
WBBA,2024-03-29 06:18:28.246346,Current Ratio Below 0.5,2024-09-01
ARAV,2024-04-02 06:21:52.863495,Not Categorized,2024-09-01
COSRF,2024-04-02 06:21:52.863495,Not Categorized,2024-09-01
ARAV,2024-04-02 06:21:52.872752,Current Ratio Below 0.5,2024-09-01
BCDA,2024-04-02 06:21:52.872752,Current Ratio Below 0.5,2024-09-01
MIMOQ,2024-04-03 06:18:58.737505,Not Categorized,2024-09-01
MIMOQ,2024-04-03 06:18:58.745067,Current Ratio Below 0.5,2024-09-01
ASCA,2024-04-03 18:00:53.272126,Current Ratio Below 0.5,2024-09-01
BMMJ,2024-04-03 21:49:32.486448,Current Ratio Below 0.5,2024-09-01
GCTS,2024-04-04 06:18:57.099861,Current Ratio Below 0.5,2024-09-01
KYCH,2024-04-04 21:57:00.430969,Current Ratio Below 0.5,2024-09-01
VIEWQ,2024-04-06 06:18:04.272693,Not Categorized,2024-09-01
VIEWQ,2024-04-06 06:18:04.280708,Current Ratio Below 0.5,2024-09-01
ARVL,2024-04-07 08:37:56.205852,Not Found,2024-09-01
DMAQ,2024-04-07 08:38:29.434936,Not Found,2024-09-01
NOCSF,2024-04-07 08:39:26.091972,Not Found,2024-09-01
AREN,2024-04-07 08:40:43.017405,Current Ratio Below 0.5,2024-09-01
ATOXF,2024-04-07 08:40:43.017405,Current Ratio Below 0.5,2024-09-01
HWH,2024-04-07 08:40:43.017405,Current Ratio Below 0.5,2024-09-01
NRXP,2024-04-07 08:40:43.017405,Current Ratio Below 0.5,2024-09-01
IVP,2024-04-10 06:20:53.393088,Current Ratio Below 0.5,2024-09-01
OCTO,2024-04-10 06:20:53.393088,Current Ratio Below 0.5,2024-09-01
ABCFF,2024-04-11 06:19:11.483661,Current Ratio Below 0.5,2024-09-01
LTCHW,2024-04-12 18:16:08.819187,Missing Close Price,2024-09-01
DMK,2024-04-13 08:03:50.441364,Not Found,2024-09-01
TSP,2024-04-13 08:05:27.130043,Not Found,2024-09-01
ACOR,2024-04-13 08:06:15.510861,Current Ratio Below 0.5,2024-09-01
CDSG,2024-04-13 08:06:15.510861,Current Ratio Below 0.5,2024-09-01
CNSP,2024-04-13 08:06:15.510861,Current Ratio Below 0.5,2024-09-01
FRZT,2024-04-13 08:06:15.510861,Current Ratio Below 0.5,2024-09-01
MEDVF,2024-04-13 08:06:15.510861,Current Ratio Below 0.5,2024-09-01
ONCO,2024-04-13 08:06:15.510861,Current Ratio Below 0.5,2024-09-01
PKTX,2024-04-13 08:06:15.510861,Current Ratio Below 0.5,2024-09-01
TOYRF,2024-04-13 08:06:15.510861,Current Ratio Below 0.5,2024-09-01
YTEN,2024-04-13 08:06:15.510861,Current Ratio Below 0.5,2024-09-01
TBMCR,2024-04-15 19:09:10.512780,Not Categorized,2024-09-01
TBMCR,2024-04-15 19:09:10.521452,Current Ratio Below 0.5,2024-09-01
SFE,2024-04-16 06:21:35.429608,Not Found,2024-09-01
VVPR,2024-04-16 06:22:19.114314,Current Ratio Below 0.5,2024-09-01
LKCRU,2024-04-18 06:21:27.134000,Not Categorized,2024-09-01
AEY,2024-04-19 06:20:37.743347,Not Found,2024-09-01
NVIV,2024-04-19 06:21:38.848173,Not Found,2024-09-01
NVTA,2024-04-19 06:21:39.808793,Not Found,2024-09-01
RVIV,2024-04-19 06:21:52.834108,Not Found,2024-09-01
SUNW,2024-04-19 06:22:00.538083,Not Found,2024-09-01
MDVL,2024-04-19 06:22:44.253940,Not Categorized,2024-09-01
BURU,2024-04-19 06:22:44.263865,Current Ratio Below 0.5,2024-09-01
CANB,2024-04-19 06:22:44.263865,Current Ratio Below 0.5,2024-09-01
CUEN,2024-04-19 06:22:44.263865,Current Ratio Below 0.5,2024-09-01
MDVL,2024-04-19 06:22:44.263865,Current Ratio Below 0.5,2024-09-01
NVGLF,2024-04-19 06:22:44.263865,Current Ratio Below 0.5,2024-09-01
SIRCD,2024-04-23 06:23:48.072090,Not Found,2024-09-01
ASTR,2024-04-23 06:24:34.651103,Current Ratio Below 0.5,2024-09-01
GRCL,2024-04-26 06:23:30.930646,Not Found,2024-09-01
JT,2024-04-26 06:23:41.309873,Not Found,2024-09-01
SIEN,2024-04-26 06:24:35.031047,Not Found,2024-09-01
APSI,2024-04-26 06:25:40.405292,Current Ratio Below 0.5,2024-09-01
IMRFF,2024-04-26 06:25:40.405292,Current Ratio Below 0.5,2024-09-01
HYGN,2024-04-26 19:18:55.891161,Not Categorized,2024-09-01
CORR,2024-05-01 07:13:05.713646,Not Found,2024-09-01
CORRL,2024-05-01 07:13:06.464264,Not Found,2024-09-01
IONM,2024-05-01 07:16:02.411870,Current Ratio Below 0.5,2024-09-01
SCPX,2024-05-01 07:16:02.411870,Current Ratio Below 0.5,2024-09-01
POL,2024-05-04 06:21:28.283906,Not Found,2024-09-01
STMHD,2024-05-04 06:21:43.794276,Not Found,2024-09-01
CHNR,2024-05-04 06:22:31.415947,Current Ratio Below 0.5,2024-09-01
GBRRF,2024-05-04 06:22:31.415947,Current Ratio Below 0.5,2024-09-01
KLGDF,2024-05-04 06:22:31.415947,Current Ratio Below 0.5,2024-09-01
KXIN,2024-05-04 06:22:31.415947,Current Ratio Below 0.5,2024-09-01
MARVF,2024-05-04 06:22:31.415947,Current Ratio Below 0.5,2024-09-01
MKULQ,2024-05-07 06:24:00.586809,Not Found,2024-09-01
LPTV,2024-05-07 06:26:14.659957,Current Ratio Below 0.5,2024-09-01
BFX,2024-05-10 06:20:31.416949,Not Found,2024-09-01
BETS,2024-05-10 06:22:45.033181,Not Categorized,2024-09-01
ARHTF,2024-05-10 06:22:45.043442,Current Ratio Below 0.5,2024-09-01
BETS,2024-05-10 06:22:45.043442,Current Ratio Below 0.5,2024-09-01
NGMDF,2024-05-10 06:22:45.043442,Current Ratio Below 0.5,2024-09-01
CRGE,2024-05-14 06:24:40.853713,Not Found,2024-09-01
FAZE,2024-05-14 06:25:04.352275,Not Found,2024-09-01
JTCHY,2024-05-14 06:25:37.353551,Not Found,2024-09-01
POLC,2024-05-14 06:26:25.010229,Not Found,2024-09-01
ARMP,2024-05-14 06:28:09.250213,Current Ratio Below 0.5,2024-09-01
BNAI,2024-05-14 06:28:09.250213,Current Ratio Below 0.5,2024-09-01
LBBB,2024-05-17 06:23:58.574152,Not Found,2024-09-01
PTRAQ,2024-05-17 06:24:25.149750,Not Found,2024-09-01
MGRX,2024-05-17 06:25:30.510649,Current Ratio Below 0.5,2024-09-01
VQSSF,2024-05-17 06:25:30.510649,Current Ratio Below 0.5,2024-09-01
LTHHF,2024-05-19 17:57:12.155659,Not Found,2024-09-01
AETHF,2024-05-19 17:58:30.934388,Current Ratio Below 0.5,2024-09-01
EFSH,2024-05-19 17:58:30.934388,Current Ratio Below 0.5,2024-09-01
INUMF,2024-05-19 17:58:30.934388,Current Ratio Below 0.5,2024-09-01
LBSR,2024-05-19 17:58:30.934388,Current Ratio Below 0.5,2024-09-01
MOBX,2024-05-19 17:58:30.934388,Current Ratio Below 0.5,2024-09-01
NOTV,2024-05-19 17:58:30.934388,Current Ratio Below 0.5,2024-09-01
SAVAW,2024-05-21 18:29:48.652874,Not Categorized,2024-09-01
NPTSF,2024-05-21 18:39:05.639402,Not Categorized,2024-09-01
AWSL,2024-05-23 14:17:59.076263,Current Ratio Below 0.5,2024-09-01
GRPH,2024-05-24 06:24:08.142083,Not Found,2024-09-01
YGF,2024-05-24 06:25:45.472173,Not Found,2024-09-01
WSNAF,2024-05-24 06:26:17.795821,Current Ratio Below 0.5,2024-09-01
VJET,2024-05-26 05:55:25.887793,Not Found,2024-09-01
GMDAQ,2024-05-26 05:56:21.579905,Current Ratio Below 0.5,2024-09-01
FSR,2024-05-31 06:27:45.044662,Not Found,2024-09-01
JOAN,2024-05-31 06:28:16.693335,Not Found,2024-09-01
KIQ,2024-05-31 06:28:19.977037,Not Found,2024-09-01
NIRLQ,2024-05-31 06:28:46.788739,Not Found,2024-09-01
FFIE,2024-05-31 06:30:43.043344,Current Ratio Below 0.5,2024-09-01
VNRX,2024-05-31 06:30:43.043344,Current Ratio Below 0.5,2024-09-01
AWKNF,2024-06-03 06:21:04.240731,Current Ratio Below 0.5,2024-09-01
ROVMF,2024-06-03 06:21:04.240731,Current Ratio Below 0.5,2024-09-01
OSAAW,2024-06-06 06:20:00.976012,Not Found,2024-09-01
WETG,2024-06-06 06:21:06.566803,Not Found,2024-09-01
CERO,2024-06-06 06:21:56.096431,Current Ratio Below 0.5,2024-09-01
KA,2024-06-06 06:21:56.096431,Current Ratio Below 0.5,2024-09-01
LUXH,2024-06-06 06:21:56.096431,Current Ratio Below 0.5,2024-09-01
VVCVF,2024-06-06 06:21:56.096431,Current Ratio Below 0.5,2024-09-01
CASA,2024-06-10 06:20:05.822913,Not Found,2024-09-01
NGM,2024-06-10 06:21:34.331835,Not Found,2024-09-01
STRC,2024-06-10 06:22:28.122286,Not Found,2024-09-01
AGSS,2024-06-10 06:23:46.404916,Current Ratio Below 0.5,2024-09-01
