Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Sector,Industry,Rolling,Macd,Fibonacci,Pivot,RSI,Volume Horizontal,Buy Price,Buy Date,Sell Price,Sell Date,Stop Loss Price,Sell Stop Loss Date
2023-10-31,0.0142,0.0142,0.0142,0.0142,0.0142,0,HYHDF,Financial Services,Capital Markets,0,0,0,0,0,1,0.0142,2023-11-01,0.0152,2023-11-07,0.0135,
2023-11-01,0.0142,0.0142,0.0142,0.0142,0.0142,0,HYHDF,Financial Services,Capital Markets,0,0,0,0,0,1,0.0142,2023-11-02,0.0152,2023-11-07,0.0135,
2023-11-02,0.0142,0.0142,0.0142,0.0142,0.0142,0,HYHDF,Financial Services,Capital Markets,0,0,0,0,0,1,0.0142,2023-11-03,0.0152,2023-11-07,0.0135,
2023-11-03,0.0142,0.0142,0.0142,0.0142,0.0142,0,HYHDF,Financial Services,Capital Markets,0,0,0,0,0,1,0.0138,2023-11-06,0.0179,2023-11-07,0.0131,
2023-11-06,0.0138,0.0138,0.0138,0.0138,0.0138,850,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0177,2023-11-07,,,0.0131,
2023-11-07,0.0177,0.0192,0.0150,0.0185,0.0185,341873,HYHDF,Financial Services,Capital Markets,0,1,0,1,0,0,0.0185,2023-11-08,0.0198,2023-11-14,0.0131,
2023-11-08,0.0185,0.0185,0.0185,0.0185,0.0185,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0185,2023-11-09,0.0198,2023-11-14,0.0131,
2023-11-09,0.0185,0.0185,0.0185,0.0185,0.0185,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0185,2023-11-10,0.0198,2023-11-14,0.0131,
2023-11-10,0.0185,0.0185,0.0185,0.0185,0.0185,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0185,2023-11-13,,,0.0131,
2023-11-13,0.0185,0.0185,0.0185,0.0185,0.0185,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0224,2023-11-14,0.0240,2023-12-11,0.0131,
2023-11-14,0.0224,0.0224,0.0224,0.0224,0.0224,14000,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0224,2023-11-15,0.0240,2023-12-11,0.0131,
2023-11-15,0.0224,0.0224,0.0224,0.0224,0.0224,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0209,2023-11-16,,,0.0131,
2023-11-16,0.0209,0.0209,0.0209,0.0209,0.0209,210000,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,1,0.0209,2023-11-17,0.0224,2023-12-04,0.0131,
2023-11-17,0.0209,0.0209,0.0209,0.0209,0.0209,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0209,2023-11-20,0.0224,2023-12-04,0.0131,
2023-11-20,0.0209,0.0209,0.0209,0.0209,0.0209,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0209,2023-11-21,0.0224,2023-12-04,0.0131,
2023-11-21,0.0209,0.0209,0.0209,0.0209,0.0209,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0209,2023-11-22,0.0224,2023-12-04,0.0131,
2023-11-22,0.0209,0.0209,0.0209,0.0209,0.0209,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0209,2023-11-24,0.0224,2023-12-04,0.0131,
2023-11-24,0.0209,0.0209,0.0209,0.0209,0.0209,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0185,2023-11-27,,,0.0131,
2023-11-27,0.0185,0.0199,0.0138,0.0175,0.0175,118000,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,1,0.0199,2023-11-28,0.0213,2023-12-04,0.0166,2023-11-27
2023-11-28,0.0199,0.0199,0.0199,0.0199,0.0199,3000,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,0,0.0199,2023-11-29,0.0213,2023-12-04,0.0166,
2023-11-29,0.0199,0.0199,0.0199,0.0199,0.0199,0,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,0,0.0199,2023-11-30,0.0213,2023-12-04,0.0166,
2023-11-30,0.0199,0.0199,0.0199,0.0199,0.0199,0,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,0,0.0200,2023-12-01,,,0.0166,
2023-12-01,0.0200,0.0200,0.0200,0.0200,0.0200,50050,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,1,0.0217,2023-12-04,0.0232,2023-12-11,0.0166,
2023-12-04,0.0217,0.0230,0.0217,0.0230,0.0230,201988,HYHDF,Financial Services,Capital Markets,0,1,0,1,1,1,0.0215,2023-12-05,0.0231,2023-12-11,0.0166,
2023-12-05,0.0215,0.0230,0.0210,0.0230,0.0230,26000,HYHDF,Financial Services,Capital Markets,0,1,0,0,1,0,0.0230,2023-12-06,0.0246,2023-12-11,0.0166,
2023-12-06,0.0230,0.0230,0.0230,0.0230,0.0230,22000,HYHDF,Financial Services,Capital Markets,0,1,0,0,1,0,0.0230,2023-12-07,0.0246,2023-12-11,0.0166,
2023-12-07,0.0230,0.0230,0.0230,0.0230,0.0230,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,1,0,0.0230,2023-12-08,,,0.0166,
2023-12-08,0.0230,0.0230,0.0230,0.0230,0.0230,20000,HYHDF,Financial Services,Capital Markets,0,1,0,0,1,0,0.0240,2023-12-11,,,0.0166,
2023-12-11,0.0240,0.0290,0.0240,0.0240,0.0240,51987,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,1,0.0240,2023-12-12,,,0.0166,
2023-12-12,0.0240,0.0240,0.0240,0.0240,0.0240,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0240,2023-12-13,,,0.0166,
2023-12-13,0.0240,0.0240,0.0240,0.0240,0.0240,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0260,2023-12-14,0.0278,2024-01-11,0.0166,
2023-12-14,0.0260,0.0260,0.0260,0.0260,0.0260,2000,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0178,2023-12-15,0.0231,2023-12-14,0.0166,
2023-12-15,0.0178,0.0215,0.0178,0.0215,0.0215,6400,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,0,0.0214,2023-12-18,,,0.0189,2023-12-15
2023-12-18,0.0214,0.0214,0.0214,0.0214,0.0214,1400,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,0,0.0243,2023-12-19,0.0260,2024-01-11,0.0189,2023-12-26
2023-12-19,0.0243,0.0243,0.0243,0.0243,0.0243,30000,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,1,0.0229,2023-12-20,0.0245,2024-01-11,0.0189,2023-12-26
2023-12-20,0.0229,0.0229,0.0229,0.0229,0.0229,5024,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,0,0.0210,2023-12-21,,,0.0190,2023-12-26
2023-12-21,0.0210,0.0210,0.0210,0.0210,0.0210,6816,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,0,0.0210,2023-12-22,0.0225,2023-12-28,0.0200,2023-12-26
2023-12-22,0.0210,0.0210,0.0210,0.0210,0.0210,0,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,0,0.0180,2023-12-26,,,0.0171,
2023-12-26,0.0180,0.0180,0.0180,0.0180,0.0180,9500,HYHDF,Financial Services,Capital Markets,0,0,0,0,1,1,0.0186,2023-12-27,,,0.0171,
2023-12-27,0.0186,0.0186,0.0186,0.0186,0.0186,5000,HYHDF,Financial Services,Capital Markets,1,0,0,0,1,0,0.0230,2023-12-28,0.0246,2024-01-11,0.0171,
2023-12-28,0.0230,0.0230,0.0230,0.0230,0.0230,5000,HYHDF,Financial Services,Capital Markets,1,0,1,0,1,0,0.0230,2023-12-29,0.0246,2024-01-11,0.0171,
2023-12-29,0.0230,0.0230,0.0230,0.0230,0.0230,0,HYHDF,Financial Services,Capital Markets,1,0,0,0,1,0,0.0230,2024-01-02,0.0246,2024-01-11,0.0171,
2024-01-02,0.0230,0.0230,0.0230,0.0230,0.0230,0,HYHDF,Financial Services,Capital Markets,1,0,0,0,1,0,0.0224,2024-01-03,0.0240,2024-01-11,0.0171,
2024-01-03,0.0224,0.0224,0.0224,0.0224,0.0224,1000,HYHDF,Financial Services,Capital Markets,1,0,0,0,1,0,0.0224,2024-01-04,0.0240,2024-01-11,0.0171,
2024-01-04,0.0224,0.0224,0.0224,0.0224,0.0224,0,HYHDF,Financial Services,Capital Markets,1,0,0,0,1,0,0.0224,2024-01-05,0.0240,2024-01-11,0.0171,
2024-01-05,0.0224,0.0224,0.0224,0.0224,0.0224,0,HYHDF,Financial Services,Capital Markets,1,0,0,0,1,0,0.0200,2024-01-08,,,0.0171,
2024-01-08,0.0200,0.0239,0.0200,0.0239,0.0239,13800,HYHDF,Financial Services,Capital Markets,0,1,0,1,1,0,0.0239,2024-01-09,0.0256,2024-01-11,0.0171,
2024-01-09,0.0239,0.0239,0.0239,0.0239,0.0239,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,1,1,0.0239,2024-01-10,,,0.0171,
2024-01-10,0.0239,0.0239,0.0239,0.0239,0.0239,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,1,1,0.0280,2024-01-11,,,0.0171,
2024-01-11,0.0280,0.0290,0.0276,0.0290,0.0290,33000,HYHDF,Financial Services,Capital Markets,0,1,0,1,0,0,0.0290,2024-01-12,,,0.0171,
2024-01-12,0.0290,0.0290,0.0290,0.0290,0.0290,1000,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,0.0290,2024-01-16,,,0.0171,
2024-01-16,0.0290,0.0290,0.0290,0.0290,0.0290,0,HYHDF,Financial Services,Capital Markets,0,1,0,0,0,0,,,,,,
2023-09-20,0.0168,0.0168,0.0126,0.0130,0.0130,899961,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,0,0,0.0137,2023-09-21,,,,
2023-09-21,0.0137,0.0170,0.0130,0.0142,0.0142,333701,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,0,0,0.0142,2023-09-22,,,,
2023-09-22,0.0142,0.0155,0.0142,0.0149,0.0149,193400,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,1,0,0,0.0160,2023-09-25,0.0171,2023-12-18,,
2023-09-25,0.0160,0.0160,0.0152,0.0160,0.0160,107000,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,1,0,0,0.0144,2023-09-26,,,,
2023-09-26,0.0144,0.0160,0.0135,0.0146,0.0146,421126,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,0,0,0.0147,2023-09-27,,,,
2023-09-27,0.0147,0.0147,0.0130,0.0130,0.0130,359494,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,0,0,0.0143,2023-09-28,,,,
2023-09-28,0.0143,0.0143,0.0121,0.0135,0.0135,104161,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,1,0,0,0.0153,2023-09-29,0.0163,2023-12-18,,
2023-09-29,0.0153,0.0160,0.0153,0.0154,0.0154,86000,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,0,0,0.0149,2023-10-02,,,,
2023-10-02,0.0149,0.0160,0.0121,0.0135,0.0135,123355,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,0,0,0.0150,2023-10-03,0.0160,2023-12-18,,
2023-10-03,0.0150,0.0150,0.0130,0.0150,0.0150,203413,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,1,0,0,0.0150,2023-10-04,0.0160,2023-12-18,,
2023-10-04,0.0150,0.0150,0.0128,0.0132,0.0132,44750,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,0,0,0.0141,2023-10-05,0.0151,2023-11-16,,
2023-10-05,0.0141,0.0141,0.0121,0.0128,0.0128,200926,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,0,0,0.0129,2023-10-06,,,,
2023-10-06,0.0129,0.0135,0.0126,0.0130,0.0130,259828,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,0,0,0.0123,2023-10-09,,,,
2023-10-09,0.0123,0.0130,0.0123,0.0130,0.0130,94025,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,0,0.0130,2023-10-10,0.0139,2023-10-13,0.0120,2023-10-12
2023-10-10,0.0130,0.0130,0.0123,0.0126,0.0126,195261,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,0,0.0126,2023-10-11,0.0135,2023-10-13,0.0120,2023-10-16
2023-10-11,0.0126,0.0126,0.0122,0.0126,0.0126,52436,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,0,0.0122,2023-10-12,,,0.0118,2023-10-16
2023-10-12,0.0122,0.0129,0.0120,0.0125,0.0125,383704,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,1,0.0128,2023-10-13,,,0.0118,2023-10-16
2023-10-13,0.0128,0.0150,0.0128,0.0144,0.0144,988983,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,1,1,0,0.0141,2023-10-16,0.0151,2023-11-16,0.0118,2023-10-16
2023-10-16,0.0141,0.0141,0.0109,0.0133,0.0133,663493,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,0,0.0124,2023-10-17,,,0.0118,2023-10-16
2023-10-17,0.0124,0.0128,0.0124,0.0125,0.0125,41600,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,1,0.0130,2023-10-18,0.0139,2023-11-15,0.0118,2023-10-18
2023-10-18,0.0130,0.0135,0.0111,0.0134,0.0134,144082,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,1,1,1,0.0111,2023-10-19,,,0.0112,2023-10-18
2023-10-19,0.0111,0.0118,0.0104,0.0118,0.0118,43448,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,1,0.0119,2023-10-20,,,0.0112,2023-10-19
2023-10-20,0.0119,0.0130,0.0105,0.0120,0.0120,543550,CEOS,Healthcare,Medical Instruments & Supplies,1,0,0,1,1,0,0.0112,2023-10-23,,,0.0104,2023-10-24
2023-10-23,0.0112,0.0120,0.0110,0.0110,0.0110,41044,CEOS,Healthcare,Medical Instruments & Supplies,1,0,0,0,1,1,0.0105,2023-10-24,,,0.0104,2023-10-24
2023-10-24,0.0105,0.0110,0.0099,0.0110,0.0110,220426,CEOS,Healthcare,Medical Instruments & Supplies,1,0,0,0,1,1,0.0095,2023-10-25,,,0.0097,2023-10-25
2023-10-25,0.0095,0.0105,0.0095,0.0103,0.0103,423050,CEOS,Healthcare,Medical Instruments & Supplies,1,0,0,0,1,0,0.0100,2023-10-26,,,0.0085,2023-10-26
2023-10-26,0.0100,0.0120,0.0077,0.0090,0.0090,1601073,CEOS,Healthcare,Medical Instruments & Supplies,1,0,0,0,1,0,0.0078,2023-10-27,0.0101,2023-10-26,0.0079,2023-10-26
2023-10-27,0.0078,0.0120,0.0078,0.0083,0.0083,804708,CEOS,Healthcare,Medical Instruments & Supplies,1,0,0,0,1,0,0.0087,2023-10-30,0.0113,2023-10-27,0.0079,2023-10-27
2023-10-30,0.0087,0.0116,0.0085,0.0115,0.0115,1083604,CEOS,Healthcare,Medical Instruments & Supplies,1,0,0,1,1,0,0.0114,2023-10-31,,,0.0079,
2023-10-31,0.0114,0.0134,0.0114,0.0125,0.0125,353108,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,1,1,1,0.0128,2023-11-01,,,0.0079,
2023-11-01,0.0128,0.0137,0.0111,0.0135,0.0135,564605,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,1,1,1,0.0130,2023-11-02,0.0139,2023-11-15,0.0079,
2023-11-02,0.0130,0.0134,0.0121,0.0121,0.0121,224659,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,1,0.0125,2023-11-03,,,0.0079,
2023-11-03,0.0125,0.0139,0.0125,0.0127,0.0127,481500,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,1,0.0122,2023-11-06,,,0.0079,
2023-11-06,0.0122,0.0122,0.0115,0.0120,0.0120,163524,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,1,0.0095,2023-11-07,,,0.0079,
2023-11-07,0.0095,0.0121,0.0092,0.0100,0.0100,592452,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,1,0.0101,2023-11-08,,,0.0079,
2023-11-08,0.0101,0.0118,0.0090,0.0096,0.0096,1251500,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,0,0.0105,2023-11-09,,,0.0079,
2023-11-09,0.0105,0.0118,0.0099,0.0102,0.0102,227500,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,1,0.0102,2023-11-10,,,0.0079,
2023-11-10,0.0102,0.0111,0.0100,0.0100,0.0100,128168,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,1,0.0091,2023-11-13,0.0118,2023-11-14,0.0079,
2023-11-13,0.0091,0.0118,0.0091,0.0118,0.0118,124661,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,1,1,0.0118,2023-11-14,,,0.0079,
2023-11-14,0.0118,0.0120,0.0102,0.0120,0.0120,554333,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,0,0.0100,2023-11-15,0.0130,2023-11-15,0.0079,
2023-11-15,0.0100,0.0150,0.0100,0.0150,0.0150,1050403,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,1,0,0.0154,2023-11-16,0.0165,2023-12-18,0.0079,
2023-11-16,0.0154,0.0154,0.0145,0.0147,0.0147,107159,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,1,0.0144,2023-11-17,0.0154,2023-12-11,0.0091,
2023-11-17,0.0144,0.0147,0.0120,0.0130,0.0130,392297,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,0,0.0130,2023-11-20,,,0.0091,
2023-11-20,0.0130,0.0150,0.0121,0.0150,0.0150,353376,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,1,0,0.0150,2023-11-21,0.0160,2023-12-18,0.0091,
2023-11-21,0.0150,0.0154,0.0125,0.0137,0.0137,269030,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,0,0.0150,2023-11-22,0.0160,2023-12-18,0.0091,
2023-11-22,0.0150,0.0150,0.0140,0.0140,0.0140,36168,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,0,0.0130,2023-11-24,,,0.0091,
2023-11-24,0.0130,0.0130,0.0120,0.0130,0.0130,675000,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,1,0.0120,2023-11-27,,,0.0091,
2023-11-27,0.0120,0.0135,0.0111,0.0111,0.0111,685830,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,1,0.0111,2023-11-28,,,0.0091,
2023-11-28,0.0111,0.0120,0.0111,0.0114,0.0114,287500,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,0,0.0117,2023-11-29,0.0125,2023-12-06,0.0091,
2023-11-29,0.0117,0.0120,0.0114,0.0114,0.0114,254090,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,0,0.0110,2023-11-30,,,0.0095,
2023-11-30,0.0110,0.0120,0.0110,0.0120,0.0120,99915,CEOS,Healthcare,Medical Instruments & Supplies,0,0,1,1,1,0,0.0110,2023-12-01,,,0.0095,
2023-12-01,0.0110,0.0120,0.0108,0.0114,0.0114,202689,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,0,0.0108,2023-12-04,,,0.0098,
2023-12-04,0.0108,0.0111,0.0103,0.0103,0.0103,443506,CEOS,Healthcare,Medical Instruments & Supplies,0,0,0,0,1,1,0.0109,2023-12-05,,,0.0098,
2023-12-05,0.0109,0.0109,0.0105,0.0108,0.0108,148642,CEOS,Healthcare,Medical Instruments & Supplies,1,0,0,1,1,0,0.0109,2023-12-06,,,0.0098,
2023-12-06,0.0109,0.0129,0.0106,0.0129,0.0129,578166,CEOS,Healthcare,Medical Instruments & Supplies,1,0,1,1,1,1,0.0120,2023-12-07,,,0.0098,
2023-12-07,0.0120,0.0129,0.0115,0.0122,0.0122,80110,CEOS,Healthcare,Medical Instruments & Supplies,1,0,0,0,1,0,0.0118,2023-12-08,0.0153,2023-12-11,0.0098,
2023-12-08,0.0118,0.0129,0.0105,0.0129,0.0129,219089,CEOS,Healthcare,Medical Instruments & Supplies,1,1,0,0,1,0,0.0129,2023-12-11,,,0.0098,
2023-12-11,0.0129,0.0160,0.0120,0.0160,0.0160,955225,CEOS,Healthcare,Medical Instruments & Supplies,1,1,0,1,1,1,0.0155,2023-12-12,0.0166,2023-12-18,0.0098,
2023-12-12,0.0155,0.0157,0.0132,0.0140,0.0140,725444,CEOS,Healthcare,Medical Instruments & Supplies,1,1,0,0,1,1,0.0143,2023-12-13,,,0.0098,
2023-12-13,0.0143,0.0160,0.0131,0.0139,0.0139,449970,CEOS,Healthcare,Medical Instruments & Supplies,1,1,0,0,1,1,0.0140,2023-12-14,,,0.0098,
2023-12-14,0.0140,0.0160,0.0138,0.0150,0.0150,265955,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,1,0,0.0140,2023-12-15,0.0182,2023-12-18,0.0098,
2023-12-15,0.0140,0.0160,0.0140,0.0160,0.0160,666996,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,1,1,0.0160,2023-12-18,0.0208,2023-12-18,0.0098,
2023-12-18,0.0160,0.0326,0.0145,0.0280,0.0280,7594480,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,0,1,0.0283,2023-12-19,,,0.0098,
2023-12-19,0.0283,0.0300,0.0189,0.0215,0.0215,4782291,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,1,0.0239,2023-12-20,0.0311,2023-12-20,0.0098,
2023-12-20,0.0239,0.0318,0.0210,0.0251,0.0251,5663559,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,1,0.0259,2023-12-21,,,0.0098,
2023-12-21,0.0259,0.0285,0.0231,0.0260,0.0260,1124640,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,1,0,0.0261,2023-12-22,,,0.0098,
2023-12-22,0.0261,0.0301,0.0249,0.0295,0.0295,2457849,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,0,0,0.0295,2023-12-26,0.0316,2024-01-02,0.0102,
2023-12-26,0.0295,0.0295,0.0231,0.0270,0.0270,1683235,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,0,0.0263,2023-12-27,,,0.0116,
2023-12-27,0.0263,0.0290,0.0256,0.0290,0.0290,434081,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,1,0,0.0287,2023-12-28,0.0307,2024-01-02,0.0116,
2023-12-28,0.0287,0.0300,0.0250,0.0296,0.0296,919072,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,0,0.0295,2023-12-29,,,0.0123,
2023-12-29,0.0295,0.0301,0.0253,0.0295,0.0295,343109,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,0,0.0260,2024-01-02,,,0.0132,
2024-01-02,0.0260,0.0336,0.0260,0.0322,0.0322,765068,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,0,0,0.0301,2024-01-03,,,0.0132,
2024-01-03,0.0301,0.0315,0.0295,0.0300,0.0300,281932,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,0,0.0329,2024-01-04,0.0352,2024-01-09,0.0132,
2024-01-04,0.0329,0.0329,0.0270,0.0270,0.0270,107533,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,0,0.0290,2024-01-05,,,0.0142,
2024-01-05,0.0290,0.0323,0.0240,0.0323,0.0323,467302,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,1,0,0.0324,2024-01-08,0.0421,2024-01-09,0.0152,
2024-01-08,0.0324,0.0331,0.0295,0.0325,0.0325,335758,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,0,0.0330,2024-01-09,0.0429,2024-01-09,0.0204,
2024-01-09,0.0330,0.0519,0.0320,0.0519,0.0519,4665058,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,0,1,0.0515,2024-01-10,,,0.0204,
2024-01-10,0.0515,0.0519,0.0440,0.0500,0.0500,1669202,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,0,1,0.0520,2024-01-11,,,0.0239,
2024-01-11,0.0520,0.0520,0.0435,0.0472,0.0472,645393,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,0,0,0.0460,2024-01-12,,,0.0247,
2024-01-12,0.0460,0.0518,0.0449,0.0463,0.0463,283551,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,0,0,0.0495,2024-01-16,,,0.0257,
2024-01-16,0.0495,0.0547,0.0482,0.0535,0.0535,1437790,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,1,0,1,0.0534,2024-01-17,,,0.0257,
2024-01-17,0.0534,0.0534,0.0456,0.0500,0.0500,338599,CEOS,Healthcare,Medical Instruments & Supplies,0,1,0,0,1,0,,,,,,
2023-09-20,0.7700,0.7700,0.7200,0.7200,0.7200,12900,ECSL,Industrials,Conglomerates,0,0,0,0,0,0,0.7500,2023-09-21,0.8025,2023-11-13,,
2023-09-21,0.7500,0.7600,0.7200,0.7500,0.7500,38300,ECSL,Industrials,Conglomerates,0,0,0,1,0,0,0.7500,2023-09-22,0.8025,2023-11-13,,
2023-09-22,0.7500,0.7500,0.7100,0.7200,0.7200,31000,ECSL,Industrials,Conglomerates,0,0,0,0,0,0,0.7200,2023-09-25,0.7704,2023-11-13,,
2023-09-25,0.7200,0.7300,0.6800,0.7100,0.7100,28600,ECSL,Industrials,Conglomerates,0,0,0,0,0,0,0.7100,2023-09-26,0.7597,2023-11-13,,
2023-09-26,0.7100,0.7100,0.7100,0.7100,0.7100,13500,ECSL,Industrials,Conglomerates,0,0,0,0,0,0,0.7100,2023-09-27,0.7597,2023-11-13,,
2023-09-27,0.7100,0.7100,0.5800,0.6200,0.6200,101600,ECSL,Industrials,Conglomerates,0,0,0,0,0,0,0.7000,2023-09-28,0.7490,2023-11-13,,
2023-09-28,0.7000,0.7000,0.6500,0.6500,0.6500,4100,ECSL,Industrials,Conglomerates,0,0,0,0,0,0,0.6500,2023-09-29,,,,
2023-09-29,0.6500,0.6700,0.5900,0.6000,0.6000,33200,ECSL,Industrials,Conglomerates,0,0,0,0,0,0,0.6200,2023-10-02,,,,
2023-10-02,0.6200,0.6900,0.6100,0.6100,0.6100,16700,ECSL,Industrials,Conglomerates,0,0,0,0,0,0,0.6500,2023-10-03,0.6955,2023-10-11,,
2023-10-03,0.6500,0.6500,0.6400,0.6400,0.6400,1300,ECSL,Industrials,Conglomerates,0,0,0,0,0,0,0.6500,2023-10-04,0.6955,2023-10-11,,
2023-10-04,0.6500,0.6500,0.6200,0.6400,0.6400,8600,ECSL,Industrials,Conglomerates,0,0,0,0,0,0,0.6100,2023-10-05,,,,
2023-10-05,0.6100,0.6800,0.6100,0.6700,0.6700,10800,ECSL,Industrials,Conglomerates,0,0,0,1,0,0,0.6700,2023-10-06,0.7169,2023-10-11,,
2023-10-06,0.6700,0.6700,0.6300,0.6400,0.6400,26600,ECSL,Industrials,Conglomerates,0,0,0,0,0,0,0.6400,2023-10-09,0.6848,2023-10-11,,
2023-10-09,0.6400,0.6400,0.6200,0.6400,0.6400,36000,ECSL,Industrials,Conglomerates,0,0,0,0,1,0,0.6600,2023-10-10,,,0.5700,2023-10-16
