Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Sector,Industry,Rolling,Macd,Fibonacci,Fibonacci Delta,Fibonacci Delta Percent,Fibonacci Delta Percent Average,Pivot,RSI,Volume Horizontal,Buy Price,Buy Date,Signal Count
2023-12-13,2.0,2.049999952316284,1.9800000190734863,2.049999952316284,2.049999952316284,1246700,QD,Financial Services,Credit Services,0,1,0,0.5,24.390244469764628,17.11338579101092,1,0,1,2.049999952316284,2023-12-14,3
2023-12-14,2.049999952316284,2.0899999141693115,2.039999961853028,2.0799999237060547,2.0799999237060547,921700,QD,Financial Services,Credit Services,0,1,0,0.5399999618530273,25.96153757981292,18.295135426653385,1,0,1,2.0799999237060547,2023-12-15,3
2023-12-15,2.0799999237060547,2.0899999141693115,1.9800000190734863,2.0199999809265137,2.0199999809265137,947800,QD,Financial Services,Credit Services,0,1,0,0.5399999618530273,26.73267163128118,19.16634034014463,0,1,1,2.0,2023-12-18,3
2023-12-18,2.0,2.049999952316284,1.9800000190734863,2.049999952316284,2.049999952316284,863100,QD,Financial Services,Credit Services,0,1,0,0.5399999618530273,26.34146216651782,19.874219810567435,1,1,0,2.0299999713897705,2023-12-19,3
2023-12-19,2.0299999713897705,2.119999885559082,2.009999990463257,2.109999895095825,2.109999895095825,867900,QD,Financial Services,Credit Services,0,1,0,0.5699999332427979,27.01421618871272,20.571133157389436,1,0,0,2.069999933242798,2023-12-20,2
2023-12-20,2.069999933242798,2.0999999046325684,1.9800000190734863,1.9800000190734863,1.9800000190734863,804900,QD,Financial Services,Credit Services,0,1,0,0.5699999332427979,28.7878751389872,21.40017764584012,0,1,0,1.9800000190734863,2023-12-21,2
2023-12-21,1.9800000190734863,2.0999999046325684,1.9800000190734863,2.0899999141693115,2.0899999141693115,1052400,QD,Financial Services,Credit Services,0,1,0,0.5699999332427979,27.272725198620368,22.10021545356947,1,1,1,2.069999933242798,2023-12-22,4
2023-12-22,2.069999933242798,2.1489999294281006,2.0299999713897705,2.140000104904175,2.140000104904175,928900,QD,Financial Services,Credit Services,0,1,0,0.528999924659729,24.71962143587916,22.650628823721924,1,1,0,2.1600000858306885,2023-12-26,3
2023-12-26,2.1600000858306885,2.1679999828338623,2.109999895095825,2.130000114440918,2.130000114440918,723300,QD,Financial Services,Credit Services,0,1,0,0.462999939918518,21.73708521325813,23.07119602789798,0,1,0,2.130000114440918,2023-12-27,2
2023-12-27,2.130000114440918,2.150000095367432,2.1050000190734863,2.140000104904175,2.140000104904175,695200,QD,Financial Services,Credit Services,0,1,0,0.462999939918518,21.6355101505591,23.496613830608243,1,1,0,2.0899999141693115,2023-12-28,3
2023-12-28,2.0899999141693115,2.190000057220459,2.0899999141693115,2.0899999141693115,2.0899999141693115,797200,QD,Financial Services,Credit Services,0,1,0,0.4850000143051147,23.20574326424708,23.9265460554546,0,1,0,2.059999942779541,2023-12-29,2
2023-12-29,2.059999942779541,2.1050000190734863,2.0299999713897705,2.039999961853028,2.039999961853028,763200,QD,Financial Services,Credit Services,0,1,0,0.4850000143051147,23.774510949724064,24.200038020908877,0,1,0,2.009999990463257,2024-01-02,2
2024-01-02,2.009999990463257,2.039999961853028,1.950000047683716,1.9800000190734863,1.9800000190734863,641800,QD,Financial Services,Credit Services,0,0,0,0.4850000143051147,24.494949981468377,24.542712064345896,0,1,0,1.9600000381469729,2024-01-03,1
2024-01-03,1.9600000381469729,2.0899999141693115,1.9600000381469729,2.0899999141693115,2.0899999141693115,725000,QD,Financial Services,Credit Services,0,0,0,0.3400000333786011,16.267944848875125,24.32994438880922,1,1,0,2.059999942779541,2024-01-04,2
2024-01-04,2.059999942779541,2.1449999809265137,2.039999961853028,2.119999885559082,2.119999885559082,902300,QD,Financial Services,Credit Services,0,0,0,0.2400000095367431,11.320755777939622,23.577123599709832,1,1,1,2.0999999046325684,2024-01-05,3
2024-01-05,2.0999999046325684,2.190000057220459,2.0899999141693115,2.1700000762939453,2.1700000762939453,730800,QD,Financial Services,Credit Services,0,1,0,0.2400000095367431,11.059907884732862,22.68843449404105,1,1,0,2.140000104904175,2024-01-08,3
2024-01-08,2.140000104904175,2.184999942779541,2.109999895095825,2.109999895095825,2.109999895095825,405500,QD,Financial Services,Credit Services,0,1,0,0.2400000095367431,11.374408600425244,21.715959228748535,0,1,0,2.109999895095825,2024-01-09,2
2024-01-09,2.109999895095825,2.184999942779541,2.0899999141693115,2.1700000762939453,2.1700000762939453,1279300,QD,Financial Services,Credit Services,0,1,0,0.2400000095367431,11.059907884732862,20.67110831231198,1,1,1,2.150000095367432,2024-01-10,4
2024-01-10,2.150000095367432,2.244999885559082,2.134999990463257,2.240000009536743,2.240000009536743,1417100,QD,Financial Services,Credit Services,0,1,0,0.2949998378753662,13.169635563366604,19.792986538768567,1,1,1,2.240000009536743,2024-01-11,4
2024-01-11,2.240000009536743,2.25,2.150000095367432,2.190000057220459,2.190000057220459,755400,QD,Financial Services,Credit Services,0,1,0,0.2999999523162842,13.698627601729068,18.905280632969657,0,1,0,2.200000047683716,2024-01-12,2
2024-01-12,2.200000047683716,2.240999937057495,2.1600000858306885,2.1600000858306885,2.1600000858306885,651600,QD,Financial Services,Credit Services,0,1,0,0.2999999523162842,13.888886129414704,17.91201469899816,0,1,0,2.130000114440918,2024-01-16,2
2024-01-16,2.130000114440918,2.200000047683716,2.0999999046325684,2.150000095367432,2.150000095367432,1203500,QD,Financial Services,Credit Services,0,1,0,0.2999999523162842,13.953485535311785,17.024065388110916,0,1,1,2.150000095367432,2024-01-17,3
2024-01-17,2.150000095367432,2.2100000381469727,2.140000104904175,2.150000095367432,2.150000095367432,2799300,QD,Financial Services,Credit Services,0,0,0,0.2999999523162842,13.953485535311785,16.306322994739762,0,1,1,2.130000114440918,2024-01-18,2
2024-01-18,2.130000114440918,2.200000047683716,2.125,2.1700000762939453,2.1700000762939453,1230400,QD,Financial Services,Credit Services,0,0,0,0.2999999523162842,13.824882109158349,15.778842787799771,1,1,1,2.190000057220459,2024-01-19,3
2024-01-19,2.190000057220459,2.2100000381469727,2.109999895095825,2.140000104904175,2.140000104904175,1696800,QD,Financial Services,Credit Services,0,0,0,0.2999999523162842,14.0186886733689,15.271054689320428,0,1,1,2.119999885559082,2024-01-22,2
2024-01-22,2.119999885559082,2.1600000858306885,2.0,2.009999990463257,2.009999990463257,1230800,QD,Financial Services,Credit Services,0,0,0,0.2999999523162842,14.925370832819825,14.71902986055861,0,1,0,2.0,2024-01-23,1
2024-01-23,2.0,2.059999942779541,1.9700000286102293,2.0199999809265137,2.0199999809265137,788900,QD,Financial Services,Credit Services,0,0,0,0.2999999523162842,14.851482928167314,14.12416132578816,1,1,0,2.049999952316284,2024-01-24,2
2024-01-24,2.049999952316284,2.0899999141693115,2.009999990463257,2.059999942779541,2.059999942779541,935700,QD,Financial Services,Credit Services,0,0,0,0.2899999618530273,14.077668442152127,13.429675889833744,1,1,0,2.069999933242798,2024-01-25,2
2024-01-25,2.069999933242798,2.069999933242798,2.0230000019073486,2.039999961853028,2.039999961853028,324000,QD,Financial Services,Credit Services,0,0,0,0.2799999713897705,13.725489050275936,13.2601788365938,0,1,0,2.0199999809265137,2024-01-26,1
2024-01-26,2.0199999809265137,2.0899999141693115,2.009999990463257,2.0299999713897705,2.0299999713897705,307200,QD,Financial Services,Credit Services,0,0,0,0.2799999713897705,13.79310223330092,13.425001933617889,0,1,0,2.009999990463257,2024-01-29,1
2024-01-29,2.009999990463257,2.0799999237060547,2.0,2.059999942779541,2.059999942779541,472200,QD,Financial Services,Credit Services,0,0,0,0.2799999713897705,13.592231998413013,13.593823541196564,1,1,0,2.0299999713897705,2024-01-30,2
2024-01-30,2.0299999713897705,2.095000028610229,2.0199999809265137,2.069999933242798,2.069999933242798,761300,QD,Financial Services,Credit Services,0,0,0,0.2799999713897705,13.526569102402394,13.73730090799504,1,1,0,2.049999952316284,2024-01-31,2
2024-01-31,2.049999952316284,2.0999999046325684,2.039999961853028,2.059999942779541,2.059999942779541,654300,QD,Financial Services,Credit Services,0,0,0,0.2799999713897705,13.592231998413013,13.906122515573715,0,1,0,2.200000047683716,2024-02-01,1
2024-02-01,2.200000047683716,2.25,2.039999961853028,2.140000104904175,2.140000104904175,3628400,QD,Financial Services,Credit Services,0,0,0,0.2799999713897705,13.084110171214611,13.900420822763582,0,1,0,2.140000104904175,2024-02-02,1
2024-02-02,2.140000104904175,2.190000057220459,2.119999885559082,2.1700000762939453,2.1700000762939453,1023800,QD,Financial Services,Credit Services,0,0,0,0.2799999713897705,12.903224034349853,13.847393918271637,1,1,0,2.1700000762939453,2024-02-05,2
2023-10-09,0.0410000011324882,0.0419999994337558,0.0410000011324882,0.0419999994337558,0.0419999994337558,132000,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0419999994337558,2023-10-10,0
2023-10-10,0.0419999994337558,0.0419999994337558,0.0419999994337558,0.0419999994337558,0.0419999994337558,0,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0199999995529651,2023-10-11,0
2023-10-11,0.0199999995529651,0.0379999987781047,0.0199999995529651,0.032999999821186,0.032999999821186,78000,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.032999999821186,2023-10-12,0
2023-10-12,0.032999999821186,0.032999999821186,0.032999999821186,0.032999999821186,0.032999999821186,0,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0289999991655349,2023-10-13,0
2023-10-13,0.0289999991655349,0.0289999991655349,0.0289999991655349,0.0289999991655349,0.0289999991655349,65000,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0289999991655349,2023-10-16,0
2023-10-16,0.0289999991655349,0.0289999991655349,0.0289999991655349,0.0289999991655349,0.0289999991655349,0,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0350000001490116,2023-10-17,0
2023-10-17,0.0350000001490116,0.0350000001490116,0.0299999993294477,0.0299999993294477,0.0299999993294477,60000,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0299999993294477,2023-10-18,0
2023-10-18,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0299999993294477,2023-10-19,0
2023-10-19,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0299999993294477,2023-10-20,0
2023-10-20,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0299999993294477,2023-10-23,0
2023-10-23,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0299999993294477,2023-10-24,0
2023-10-24,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0419999994337558,2023-10-25,0
2023-10-25,0.0419999994337558,0.0419999994337558,0.0390000008046627,0.0399999991059303,0.0399999991059303,300101,ALGEF,Energy,Uranium,0,0,0,,,,0,0,0,0.0399999991059303,2023-10-26,0
2023-10-26,0.0399999991059303,0.0399999991059303,0.0350000001490116,0.0399999991059303,0.0399999991059303,276563,ALGEF,Energy,Uranium,0,0,0,,,,0,1,0,0.0399999991059303,2023-10-27,1
2023-10-27,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,103032,ALGEF,Energy,Uranium,0,0,0,0.0219999998807907,55.00000093132259,,0,1,0,0.0302000008523464,2023-10-30,1
2023-10-30,0.0302000008523464,0.0399999991059303,0.0302000008523464,0.0399999991059303,0.0399999991059303,6000,ALGEF,Energy,Uranium,0,0,0,0.0219999998807907,55.00000093132259,,0,1,1,0.0425000004470348,2023-10-31,2
2023-10-31,0.0425000004470348,0.0425000004470348,0.0425000004470348,0.0425000004470348,0.0425000004470348,5000,ALGEF,Energy,Uranium,0,0,0,0.0225000008940696,52.94117801742157,,0,1,1,0.0425000004470348,2023-11-01,2
2023-11-01,0.0425000004470348,0.0425000004470348,0.0425000004470348,0.0425000004470348,0.0425000004470348,0,ALGEF,Energy,Uranium,0,0,0,0.0135000012814998,31.764708563530707,,0,1,1,0.0425000004470348,2023-11-02,2
2023-11-02,0.0425000004470348,0.0425000004470348,0.0425000004470348,0.0425000004470348,0.0425000004470348,1000,ALGEF,Energy,Uranium,0,0,0,0.0135000012814998,31.764708563530707,,0,1,1,0.0320999994874,2023-11-03,2
2023-11-03,0.0320999994874,0.0425000004470348,0.025000000372529,0.025000000372529,0.025000000372529,164500,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,69.99999925494194,,0,0,0,0.025000000372529,2023-11-06,0
2023-11-06,0.025000000372529,0.025000000372529,0.025000000372529,0.025000000372529,0.025000000372529,0,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,69.99999925494194,,0,0,1,0.0425000004470348,2023-11-07,1
2023-11-07,0.0425000004470348,0.0425000004470348,0.025000000372529,0.0399999991059303,0.0399999991059303,7000,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,43.75000116415325,,1,1,0,0.0399999991059303,2023-11-08,2
2023-11-08,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,43.75000116415325,,0,1,0,0.0425000004470348,2023-11-09,1
2023-11-09,0.0425000004470348,0.0425000004470348,0.0280000008642673,0.0280000008642673,0.0280000008642673,1003000,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,62.49999833692402,,0,1,1,0.0280000008642673,2023-11-10,2
2023-11-10,0.0280000008642673,0.0280000008642673,0.0280000008642673,0.0280000008642673,0.0280000008642673,0,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,62.49999833692402,,0,1,0,0.0280000008642673,2023-11-13,1
2023-11-13,0.0280000008642673,0.0280000008642673,0.0280000008642673,0.0280000008642673,0.0280000008642673,0,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,62.49999833692402,,0,1,0,0.0410000011324882,2023-11-14,1
2023-11-14,0.0410000011324882,0.0410000011324882,0.0270000007003545,0.0309999994933605,0.0309999994933605,95121,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,56.45161406616764,,0,1,0,0.0299999993294477,2023-11-15,1
2023-11-15,0.0299999993294477,0.0390000008046627,0.0299999993294477,0.0390000008046627,0.0390000008046627,40902,ALGEF,Energy,Uranium,0,0,1,0.0175000000745058,44.87179413702363,,1,1,0,0.0390000008046627,2023-11-16,3
2023-11-16,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,0,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,44.87179413702363,52.51105301308703,0,1,0,0.0399999991059303,2023-11-17,1
2023-11-17,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,17500,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,43.75000116415325,51.76105302860908,0,1,0,0.0399999991059303,2023-11-20,1
2023-11-20,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,43.75000116415325,51.01105304413112,0,1,0,0.0401000007987022,2023-11-21,1
2023-11-21,0.0401000007987022,0.0401000007987022,0.0401000007987022,0.0401000007987022,0.0401000007987022,10000,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,43.64089707218201,50.39103431444848,0,1,0,0.0401000007987022,2023-11-22,1
2023-11-22,0.0401000007987022,0.0401000007987022,0.0401000007987022,0.0401000007987022,0.0401000007987022,0,ALGEF,Energy,Uranium,0,0,0,0.0175000000745058,43.64089707218201,51.18278021502523,0,1,0,0.0415499992668628,2023-11-24,1
2023-11-24,0.0415499992668628,0.0415499992668628,0.0415499992668628,0.0415499992668628,0.0415499992668628,50000,ALGEF,Energy,Uranium,0,1,0,0.0175000000745058,42.11793112704692,51.87299505259298,0,1,0,0.0414999984204769,2023-11-27,2
2023-11-27,0.0414999984204769,0.0414999984204769,0.0390000008046627,0.0390000008046627,0.0390000008046627,245048,ALGEF,Energy,Uranium,0,1,0,0.0175000000745058,44.87179413702363,50.197781378065095,0,1,1,0.0390000008046627,2023-11-28,3
2023-11-28,0.0390000008046627,0.0399999991059303,0.0390000008046627,0.0399999991059303,0.0399999991059303,200000,ALGEF,Energy,Uranium,0,1,0,0.0175000000745058,43.75000116415325,48.44778150534584,1,1,1,0.0390000008046627,2023-11-29,4
2023-11-29,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,240000,ALGEF,Energy,Uranium,0,1,0,0.0154999997466802,39.74358827404725,48.18068731267212,0,1,1,0.0370000004768371,2023-11-30,3
2023-11-30,0.0370000004768371,0.0370000004768371,0.0370000004768371,0.0370000004768371,0.0370000004768371,100000,ALGEF,Energy,Uranium,0,1,0,0.0154999997466802,41.89189066736259,48.05681327955274,0,1,1,0.0399999991059303,2023-12-01,3
2023-12-01,0.0399999991059303,0.0399999991059303,0.0399000011384487,0.0399000011384487,0.0399000011384487,25210,ALGEF,Energy,Uranium,0,1,0,0.0145499985665082,36.46616078035026,46.32122410911449,0,1,0,0.0350000001490116,2023-12-04,2
2023-12-04,0.0350000001490116,0.0390000008046627,0.0350000001490116,0.0390000008046627,0.0390000008046627,37600,ALGEF,Energy,Uranium,0,1,0,0.0145499985665082,37.30768786232627,44.64173674414131,0,1,0,0.0390000008046627,2023-12-05,2
2023-12-05,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,0.0390000008046627,0,ALGEF,Energy,Uranium,0,1,0,0.0145499985665082,37.30768786232627,42.96224937916812,0,1,0,0.0320000015199184,2023-12-06,2
2023-12-06,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,135303,ALGEF,Energy,Uranium,0,0,0,0.0115499999374151,36.09374809006122,41.60505831409436,0,1,1,0.032999999821186,2023-12-07,2
2023-12-07,0.032999999821186,0.032999999821186,0.032999999821186,0.032999999821186,0.032999999821186,7692,ALGEF,Energy,Uranium,1,0,0,0.0095499977469444,28.93938726876389,40.54289785621038,0,1,0,0.0375000014901161,2023-12-08,2
2023-12-08,0.0375000014901161,0.0399999991059303,0.0375000014901161,0.0399999991059303,0.0399999991059303,126000,ALGEF,Energy,Uranium,1,0,1,0.0095499977469444,23.87499490100879,39.14311124047606,1,1,1,0.0399999991059303,2023-12-11,5
2023-12-11,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,50000,ALGEF,Energy,Uranium,1,0,0,0.0095499977469444,23.87499490100879,37.81811082293309,0,1,0,0.0399999991059303,2023-12-12,2
2023-12-12,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0,ALGEF,Energy,Uranium,1,1,0,0.0095499977469444,23.87499490100879,36.49311040539013,0,1,0,0.0399999991059303,2023-12-13,3
2023-12-13,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0,ALGEF,Energy,Uranium,1,1,0,0.0095499977469444,23.87499490100879,35.17538359397858,0,1,0,0.0399999991059303,2023-12-14,3
2023-12-14,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0,ALGEF,Energy,Uranium,1,1,0,0.0095499977469444,23.87499490100879,33.857656782567034,0,1,0,0.0399999991059303,2023-12-15,3
2023-12-15,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0,ALGEF,Energy,Uranium,1,1,0,0.0094999969005584,23.749992782249883,32.633127559580565,0,1,0,0.0399999991059303,2023-12-18,3
2023-12-18,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0,ALGEF,Energy,Uranium,0,1,0,0.0079999975860118,19.999994412064428,30.975007577916617,0,1,0,0.0399999991059303,2023-12-19,2
2023-12-19,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,1000,ALGEF,Energy,Uranium,0,1,0,0.0079999975860118,19.999994412064428,29.39167379444403,0,1,0,0.0340999998152256,2023-12-20,2
2023-12-20,0.0340999998152256,0.0340999998152256,0.0340999998152256,0.0340999998152256,0.0340999998152256,2000,ALGEF,Energy,Uranium,0,1,0,0.0079999975860118,23.460403605163364,28.30612814985177,0,1,0,0.0344999991357326,2023-12-21,2
2023-12-21,0.0344999991357326,0.0344999991357326,0.0344999991357326,0.0344999991357326,0.0344999991357326,2000,ALGEF,Energy,Uranium,0,0,0,0.0079999975860118,23.188399380932324,27.059228730756423,0,1,0,0.0359999984502792,2023-12-22,1
2023-12-22,0.0359999984502792,0.0399999991059303,0.0359999984502792,0.0359999984502792,0.0359999984502792,134922,ALGEF,Energy,Uranium,0,0,1,0.0079999975860118,22.222216473317197,26.109632443620885,0,1,1,0.0359999984502792,2023-12-26,3
2023-12-26,0.0359999984502792,0.0359999984502792,0.0359999984502792,0.0359999984502792,0.0359999984502792,0,ALGEF,Energy,Uranium,0,0,0,0.0079999975860118,22.222216473317197,25.103934351020275,0,1,1,0.0399999991059303,2023-12-27,2
2023-12-27,0.0399999991059303,0.0419999994337558,0.0359999984502792,0.0359999984502792,0.0359999984502792,368921,ALGEF,Energy,Uranium,0,0,0,0.0099999979138374,27.777773178653757,24.468606705442102,0,1,0,0.0359999984502792,2023-12-28,1
2023-12-28,0.0359999984502792,0.0359999984502792,0.0359999984502792,0.0359999984502792,0.0359999984502792,0,ALGEF,Energy,Uranium,0,0,0,0.0089999996125698,25.0,23.729023499438025,0,1,1,0.0359999984502792,2023-12-29,2
2023-12-29,0.0359999984502792,0.0359999984502792,0.0359999984502792,0.0359999984502792,0.0359999984502792,0,ALGEF,Energy,Uranium,0,0,0,0.0078999996185302,21.944444329466343,23.262693970151524,0,1,1,0.0419999994337558,2024-01-02,2
2024-01-02,0.0419999994337558,0.0419999994337558,0.0351000018417835,0.0351000018417835,0.0351000018417835,77449,ALGEF,Energy,Uranium,0,0,0,0.0078999996185302,22.507120239310087,23.17150232603828,0,1,0,0.0419999994337558,2024-01-03,1
2024-01-03,0.0419999994337558,0.0419999994337558,0.0350000001490116,0.0350000001490116,0.0350000001490116,6735,ALGEF,Energy,Uranium,0,0,0,0.0078999996185302,22.57142738541779,23.08459782499888,0,1,1,0.0419999994337558,2024-01-04,2
2024-01-04,0.0419999994337558,0.0419999994337558,0.0419999994337558,0.0419999994337558,0.0419999994337558,2048,ALGEF,Energy,Uranium,0,1,0,0.0078999996185302,18.8095231548526,22.74689970858846,0,1,1,0.0419999994337558,2024-01-05,3
2024-01-05,0.0419999994337558,0.0450000017881393,0.0375000014901161,0.0399999991059303,0.0399999991059303,766606,ALGEF,Energy,Uranium,0,1,0,0.0109000019729137,27.250005541369443,22.971900417945843,0,1,0,0.0397999994456768,2024-01-08,2
2024-01-08,0.0397999994456768,0.0419999994337558,0.0375000014901161,0.0375000014901161,0.0375000014901161,36063,ALGEF,Energy,Uranium,0,1,0,0.0109000019729137,29.06667077276425,23.318012142729536,0,1,1,0.0417999997735023,2024-01-09,3
2024-01-09,0.0417999997735023,0.0419999994337558,0.0417999997735023,0.0419999994337558,0.0419999994337558,46300,ALGEF,Energy,Uranium,0,1,0,0.0109000019729137,25.95238599968477,23.4648383572252,1,1,1,0.0419999994337558,2024-01-10,4
2024-01-10,0.0419999994337558,0.0419999994337558,0.0419999994337558,0.0419999994337558,0.0419999994337558,38700,ALGEF,Energy,Uranium,0,1,0,0.0109000019729137,25.95238599968477,23.861664463066557,0,1,1,0.0401999987661838,2024-01-11,3
2024-01-11,0.0401999987661838,0.0401999987661838,0.0401999987661838,0.0401999987661838,0.0401999987661838,3500,ALGEF,Energy,Uranium,0,1,0,0.0109000019729137,27.114433600636826,24.33596040897138,0,1,1,0.050000000745058,2024-01-12,3
2024-01-12,0.050000000745058,0.0529999993741512,0.0480000004172325,0.0480000004172325,0.0480000004172325,249946,ALGEF,Energy,Uranium,0,1,0,0.0185000002384185,38.54166682835461,25.34137795718413,0,1,1,0.0599999986588954,2024-01-16,3
2024-01-16,0.0599999986588954,0.0599999986588954,0.0480999983847141,0.0518999993801116,0.0518999993801116,770967,ALGEF,Energy,Uranium,0,1,0,0.0249999985098838,48.16955454427999,27.00678830140731,0,0,1,0.0599999986588954,2024-01-17,2
2024-01-17,0.0599999986588954,0.0599999986588954,0.0537000000476837,0.0537000000476837,0.0537000000476837,111214,ALGEF,Energy,Uranium,0,1,0,0.0249999985098838,46.55493200686175,28.628969336976944,0,0,0,0.4399999976158142,2024-01-18,1
2024-01-18,0.4399999976158142,0.4399999976158142,0.050000000745058,0.0529999993741512,0.0529999993741512,193063,ALGEF,Energy,Uranium,0,1,0,0.4049999974668026,764.1509476400602,78.09088474809315,0,0,0,0.0599999986588954,2024-01-19,1
2024-01-19,0.0599999986588954,0.0599999986588954,0.0529999993741512,0.0542000010609626,0.0542000010609626,50000,ALGEF,Energy,Uranium,0,1,0,0.4049999974668026,747.2324530238841,126.0545300711085,0,0,0,0.0599999986588954,2024-01-22,1
2024-01-22,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0599999986588954,14800,ALGEF,Energy,Uranium,0,1,0,0.4049999974668026,675.0000108654302,169.38786412880384,0,0,0,0.0590000003576278,2024-01-23,1
2024-01-23,0.0590000003576278,0.0590000003576278,0.0590000003576278,0.0590000003576278,0.0590000003576278,10000,ALGEF,Energy,Uranium,0,1,0,0.4049999974668026,686.440669511694,213.6876124742857,0,0,0,0.050000000745058,2024-01-24,1
2024-01-24,0.050000000745058,0.050000000745058,0.050000000745058,0.050000000745058,0.050000000745058,50000,ALGEF,Energy,Uranium,0,1,0,0.4049999974668026,809.999982863665,266.1871366492427,0,1,0,0.0590000003576278,2024-01-25,2
2024-01-25,0.0590000003576278,0.0590000003576278,0.0515000000596046,0.0515000000596046,0.0515000000596046,14500,ALGEF,Energy,Uranium,0,1,0,0.4024999961256981,781.5533896307884,316.78593413226736,0,1,0,0.0520000010728836,2024-01-26,2
2024-01-26,0.0520000010728836,0.0520000010728836,0.0520000010728836,0.0520000010728836,0.0520000010728836,20000,ALGEF,Energy,Uranium,0,1,0,0.4024999961256981,774.0384381176281,367.1345284631191,0,1,0,0.0549999997019767,2024-01-29,2
2024-01-29,0.0549999997019767,0.0549999997019767,0.0460000000894069,0.0460000000894069,0.0460000000894069,40000,ALGEF,Energy,Uranium,0,0,0,0.4024999961256981,874.9999898769286,423.65119408548975,0,1,0,0.0410000011324882,2024-01-30,1
2024-01-30,0.0410000011324882,0.0516999997198581,0.0410000011324882,0.0516999997198581,0.0516999997198581,48096,ALGEF,Energy,Uranium,0,0,0,0.3997999988496303,773.3075454854705,473.2672523996701,1,1,0,0.0516999997198581,2024-01-31,2
2024-01-31,0.0516999997198581,0.0599999986588954,0.0474999994039535,0.0516999997198581,0.0516999997198581,145600,ALGEF,Energy,Uranium,0,0,0,0.3997999988496303,773.3075454854705,523.0909296987224,0,1,1,0.0516999997198581,2024-02-01,2
2024-02-01,0.0516999997198581,0.0590000003576278,0.0516999997198581,0.0553999990224838,0.0553999990224838,400000,ALGEF,Energy,Uranium,0,0,0,0.3997999988496303,721.6606604764983,569.4714813305102,1,1,1,0.0590000003576278,2024-02-02,3
2024-02-02,0.0590000003576278,0.0599999986588954,0.0581000000238418,0.0581000000238418,0.0581000000238418,39200,ALGEF,Energy,Uranium,0,1,0,0.3989999964833259,686.7469816171993,613.4469845316142,0,1,0,0.050000000745058,2024-02-05,2
