,Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Rolling,Macd,Fibonacci,Pivot,Volume Horizontal,RSI,Price Buy,Price Sell,Price Stop Loss,Sell Date,Signal Count,Profit
6627,2023-11-14,4.980000019073486,5.289999961853027,4.949999809265137,5.199999809265137,5.199999809265137,276700,GATO,1,1,0,1,1,1,5.269999980926514,6.850999975204468,4.93999981880188,2023-11-15,5,0.0
6628,2023-11-15,5.269999980926514,5.480000019073486,5.239999771118164,5.460000038146973,5.460000038146973,283400,GATO,1,1,0,1,1,1,5.480000019073486,7.124000024795532,5.187000036239624,2023-11-16,5,0.0
6631,2023-11-20,5.46999979019165,5.840000152587891,5.460000038146973,5.829999923706055,5.829999923706055,174900,GATO,1,1,0,1,1,1,5.880000114440918,7.644000148773194,5.538499927520752,2023-11-21,5,0.0
6703,2023-11-03,2.2100000381469727,2.4100000858306885,2.2100000381469727,2.369999885559082,2.369999885559082,6600,PRFX,1,1,0,1,1,1,2.450000047683716,3.1850000619888306,2.6125,2023-11-06,5,0.162499952316284
6737,2023-12-22,2.490000009536743,3.130000114440918,2.450000047683716,2.940000057220459,2.940000057220459,99800,PRFX,0,1,1,1,1,1,3.0199999809265137,3.925999975204468,2.793000054359436,2023-12-26,5,0.0
6959,2023-11-14,3.990000009536743,4.150000095367432,3.9800000190734863,4.076000213623047,4.076000213623047,31300,OPXS,1,1,0,1,1,1,4.135000228881836,5.375500297546387,3.8722002029418943,2023-11-15,5,0.0
7136,2023-11-30,15.449999809265137,16.450000762939453,15.449999809265137,16.25,16.25,79000,PROP,1,1,0,1,1,1,16.350000381469727,21.255000495910647,15.4375,2023-12-01,5,0.0
7154,2023-12-27,8.539999961853027,9.489999771118164,8.539999961853027,9.489999771118164,9.489999771118164,25800,PROP,1,0,1,1,1,1,9.5,12.35,12.449749565124511,2023-12-28,5,2.9497495651245114
7155,2023-12-28,9.5,10.25,9.300000190734863,10.100000381469728,10.100000381469728,28600,PROP,1,1,0,1,1,1,10.479999542236328,13.623999404907227,11.779999637603758,2023-12-29,5,1.3000000953674302
7207,2023-11-13,0.0020000000949949,0.0099999997764825,0.0020000000949949,0.0099999997764825,0.0099999997764825,40351,BLIAQ,1,1,0,1,1,1,0.0099999997764825,0.0129999997094273,0.0094999997876584,2023-11-14,5,-0.0004999999888241
7210,2023-11-16,0.0049999998882412,0.0051000001840293,0.0049999998882412,0.0051000001840293,0.0051000001840293,7775,BLIAQ,1,1,0,1,1,1,0.0038999998942017,0.0050699998624622,0.0094999997876584,2023-11-17,5,0.005599999893456701
7233,2023-12-20,0.0003000000142492,0.0099999997764825,0.0003000000142492,0.0099999997764825,0.0099999997764825,20001,BLIAQ,0,1,1,1,1,1,0.0020000000949949,0.0026000001234933,0.0094999997876584,2023-12-21,5,0.007499999692663501
7239,2023-12-29,0.0020000000949949,0.0099999997764825,0.0020000000949949,0.0099999997764825,0.0099999997764825,17151,BLIAQ,0,1,1,1,1,1,0.0099999997764825,0.0129999997094273,0.0094999997876584,2024-01-02,5,0.0
7283,2023-11-02,5.130000114440918,5.289999961853027,4.980000019073486,5.28000020980835,5.28000020980835,2423700,APLD,1,1,0,1,1,1,5.349999904632568,6.954999876022339,5.215499782562255,2023-11-03,5,0.0
7284,2023-11-03,5.349999904632568,5.570000171661377,5.28000020980835,5.460000038146973,5.460000038146973,1776500,APLD,1,1,0,1,1,1,5.440000057220459,7.0720000743865965,5.215499782562255,2023-11-06,5,-0.22450027465820366
7381,2023-11-24,1.7300000190734863,1.950000047683716,1.7300000190734863,1.9299999475479128,1.9299999475479128,1111600,XERS,1,1,0,1,1,1,1.909999966621399,2.4829999566078187,1.881000018119812,2023-11-27,5,-0.028999948501586825
7486,2023-12-27,0.0119000002741813,0.0153500000014901,0.0119000002741813,0.0153500000014901,0.0153500000014901,874,TRLFF,1,0,1,1,1,1,0.0139499995857477,0.018134999461472,0.0161500008776783,2023-12-28,5,0.0022000012919305995
7531,2023-11-01,1.7799999713897705,1.830000042915344,1.7209999561309814,1.809999942779541,1.809999942779541,6332700,AUR,1,1,1,1,0,1,1.870000004768372,2.4310000061988832,1.833499950170517,2023-11-02,5,0.0
7536,2023-11-08,1.950000047683716,2.0,1.8849999904632568,1.9700000286102293,1.9700000286102293,5076400,AUR,1,1,0,1,1,1,1.9700000286102293,2.5610000371932986,1.9094999909400936,2023-11-09,5,-0.060500037670135676
7697,2023-11-01,4.880000114440918,5.03000020980835,4.769999980926514,4.960000038146973,4.960000038146973,13400,NERV,1,1,1,1,1,1,5.170000076293945,6.721000099182129,5.500499963760376,2023-11-02,6,0.33049988746643066
7796,2023-11-24,0.7990000247955322,0.8100000023841858,0.7599999904632568,0.7990000247955322,0.7990000247955322,149300,ANY,1,1,0,1,1,1,0.7699999809265137,1.0009999752044678,0.978499972820282,2023-11-27,5,0.20849999189376833
7870,2023-11-10,0.0111999996006488,0.0489999987185001,0.0111999996006488,0.0489999987185001,0.0489999987185001,3150,CMXC,1,1,0,1,1,1,0.0489999987185001,0.0636999983340501,0.0465499987825751,2023-11-13,5,0.0
7889,2023-12-08,0.0099999997764825,0.0120000001043081,0.0074999998323619,0.0120000001043081,0.0120000001043081,11175,CMXC,1,1,0,1,1,1,0.0001999999949475,0.0002599999934318,0.0427500016987323,2023-12-11,5,0.0425500017037848
7956,2023-11-15,0.0209999997168779,0.0234999991953372,0.0209999997168779,0.0226600002497434,0.0226600002497434,1608733,MONI,1,0,1,1,1,1,0.0224500000476837,0.0291850000619888,0.0275499992072582,2023-11-16,5,0.0050999991595745
7976,2023-12-14,0.0185000002384185,0.0198999997228384,0.0180500000715255,0.0194000005722045,0.0194000005722045,433749,MONI,1,1,0,1,1,1,0.0194000005722045,0.0252200007438659,0.0189999995753169,2023-12-15,5,-0.0004000009968876013
7982,2023-12-22,0.0125000001862645,0.0140000004321336,0.0125000001862645,0.0140000004321336,0.0140000004321336,1342446,MONI,1,1,0,1,1,1,0.0129000004380941,0.0167700005695223,0.0189999995753169,2023-12-26,5,0.006099999137222799
7984,2023-12-27,0.0140000004321336,0.0149999996647238,0.0130000002682209,0.0144999995827674,0.0144999995827674,1867489,MONI,1,1,0,1,1,1,0.0142000000923872,0.0184600001201033,0.0189999995753169,2023-12-28,5,0.004799999482929699
7990,2024-01-05,0.0128499995917081,0.0128499995917081,0.0112500004470348,0.0120999999344348,0.0120999999344348,1117901,MONI,1,1,0,1,1,1,0.0124000003561377,0.016120000462979,0.0184300005435943,2024-01-08,5,0.0060300001874565995
8062,2023-12-19,1.5,1.5499999523162842,1.5,1.5499999523162842,1.5499999523162842,55900,MATH,1,1,0,1,1,1,1.5499999523162842,2.0149999380111696,1.491500049829483,2023-12-20,5,0.0
8063,2023-12-20,1.5499999523162842,1.600000023841858,1.5199999809265137,1.590000033378601,1.590000033378601,71000,MATH,1,1,0,1,1,1,1.5299999713897705,1.9889999628067017,1.5105000317096708,2023-12-21,5,0.0
8195,2023-11-01,3.109999895095825,3.119999885559082,2.970000028610229,3.0899999141693115,3.0899999141693115,1015400,HIVE,0,1,1,1,1,1,3.1600000858306885,4.108000111579895,3.2395000815391537,2023-11-02,5,0.07949999570846522
8216,2023-12-01,3.119999885559082,3.5,3.069999933242798,3.470000028610229,3.470000028610229,3358000,HIVE,1,1,0,1,1,1,3.7899999618530273,4.926999950408936,3.296500027179718,2023-12-04,5,0.0
8547,2023-11-30,0.1532499939203262,0.1609999984502792,0.1459999978542328,0.1609999984502792,0.1609999984502792,20469,ELYS,1,1,0,1,1,1,0.1609999984502792,0.209299997985363,0.168007505685091,2023-12-01,5,0.007007507234811805
8621,2023-11-16,0.2599999904632568,0.2599999904632568,0.25,0.2599999904632568,0.2599999904632568,372700,CATX,1,1,1,1,0,1,0.25,0.325,0.2565000101923942,2023-11-17,5,0.006500010192394212
8624,2023-11-21,0.2599999904632568,0.2599999904632568,0.25,0.2599999904632568,0.2599999904632568,204400,CATX,1,1,0,1,1,1,0.2599999904632568,0.3379999876022339,0.2565000101923942,2023-11-22,5,-0.0034999802708625682
8694,2023-11-02,1.2799999713897705,1.3300000429153442,1.2400000095367432,1.2899999618530271,1.2899999618530271,441700,BLND,1,0,1,1,1,1,1.309999942779541,1.7029999256134034,1.37750004529953,2023-11-03,5,0.06750010251998906
8695,2023-11-03,1.309999942779541,1.409999966621399,1.309999942779541,1.3799999952316284,1.3799999952316284,444000,BLND,1,1,0,1,1,1,1.3600000143051147,1.7680000185966491,1.37750004529953,2023-11-06,5,0.017500030994415328
8696,2023-11-06,1.3600000143051147,1.4600000381469729,1.3589999675750732,1.4199999570846558,1.4199999570846558,405000,BLND,1,1,0,1,1,1,1.409999966621399,1.8329999566078183,1.37750004529953,2023-11-07,5,0.0
8861,2023-11-03,2.3499999046325684,2.700000047683716,2.3499999046325684,2.650000095367432,2.650000095367432,261900,CLRB,1,0,1,1,1,1,2.700000047683716,3.5100000619888307,2.6219999909400937,2023-11-06,5,-0.07800005674362209
8877,2023-11-28,2.1600000858306885,2.25,2.119999885559082,2.2300000190734863,2.2300000190734863,115400,CLRB,0,1,1,1,1,1,2.2300000190734863,2.8990000247955323,2.194499945640564,2023-11-29,5,-0.035500073432922274
9026,2023-11-02,3.1700000762939453,3.5299999713897705,3.150000095367432,3.4800000190734863,3.4800000190734863,1859800,IREN,1,1,0,1,1,1,3.4200000762939453,4.446000099182129,3.325,2023-11-03,5,0.0
9038,2023-11-20,2.9200000762939453,3.025000095367432,2.8499999046325684,2.940000057220459,2.940000057220459,1536000,IREN,1,1,0,1,1,1,2.930000066757202,3.809000086784363,3.315500009059906,2023-11-21,5,0.3854999423027037
9124,2023-11-24,0.6800000071525574,0.8567000031471252,0.6800000071525574,0.8567000031471252,0.8567000031471252,23249,FDMIF,1,1,1,1,0,1,0.800000011920929,1.0400000154972078,0.8138650029897689,2023-11-27,5,0.013864991068839982
9125,2023-11-27,0.800000011920929,0.9081000089645386,0.788100004196167,0.8999999761581421,0.8999999761581421,84295,FDMIF,1,1,0,1,1,1,0.916100025177002,1.190930032730103,0.8549999773502349,2023-11-28,5,0.0
9220,2023-12-13,0.0132999997586011,0.0208999998867511,0.0132999997586011,0.0208999998867511,0.0208999998867511,83379,DROR,1,1,1,1,0,1,0.0209999997168779,0.0272999996319413,0.0198549998924136,2023-12-14,5,0.0
9221,2023-12-14,0.0209999997168779,0.0209999997168779,0.0208999998867511,0.0209999997168779,0.0209999997168779,22413,DROR,1,1,0,1,1,1,0.0137000000104308,0.01781000001356,0.019949999731034,2023-12-15,5,0.0062499997206031995
9717,2023-10-31,3.369999885559082,3.7100000381469727,3.369999885559082,3.569999933242798,3.569999933242798,152900,BWAY,1,1,1,1,0,1,3.609999895095825,4.692999863624573,3.571999990940094,2023-11-01,5,-0.03799990415573129
9718,2023-11-01,3.609999895095825,3.7200000286102295,3.549999952316284,3.650000095367432,3.650000095367432,34000,BWAY,1,1,0,1,1,1,3.880000114440918,5.044000148773193,3.46750009059906,2023-11-02,5,0.0
9750,2023-12-18,5.849999904632568,6.460000038146973,5.744999885559082,6.25,6.25,213200,BWAY,1,0,1,1,1,1,6.289999961853027,8.176999950408936,6.212999963760375,2023-12-19,5,0.0
9811,2023-11-15,1.059999942779541,1.2000000476837158,1.0499999523162842,1.1699999570846558,1.1699999570846558,300100,ARBK,1,0,1,1,1,1,1.1699999570846558,1.5209999442100526,1.1875,2023-11-16,5,0.01750004291534424
9912,2023-12-12,6.501999855041504,7.349999904632568,6.501999855041504,7.349999904632568,7.349999904632568,33200,SPPL,1,0,1,1,1,1,7.329999923706055,9.52899990081787,7.26750009059906,2023-12-13,5,-0.06249983310699481
9998,2023-10-30,0.1099999994039535,0.1099999994039535,0.0649999976158142,0.0979999974370002,0.0979999974370002,7600,LILMW,1,1,0,1,1,1,0.06700000166893,0.087100002169609,0.11875,2023-10-31,5,0.051749998331069996
10114,2023-12-15,0.0599999986588954,0.0799999982118606,0.0599999986588954,0.0799999982118606,0.0799999982118606,93700,LRDC,1,1,0,1,1,1,0.0799999982118606,0.1039999976754188,0.0759999983012676,2023-12-18,5,0.0
10167,2023-11-02,1.2599999904632568,1.3200000524520874,1.25,1.3200000524520874,1.3200000524520874,269800,ABSI,1,1,0,1,1,1,1.3200000524520874,1.7160000681877137,1.406000018119812,2023-11-03,5,0.08599996566772461
10326,2023-10-24,0.0125000001862645,0.025000000372529,0.0125000001862645,0.0230000000447034,0.0230000000447034,815147,GRHI,1,0,1,1,1,1,0.0230000000447034,0.0299000000581145,0.0236550005152821,2023-10-25,5,0.0006550004705787003
10691,2023-12-11,0.0129000004380941,0.0160000007599592,0.0120000001043081,0.0160000007599592,0.0160000007599592,955225,CEOS,1,1,0,1,1,1,0.0154999997466802,0.0201499996706843,0.0152000007219612,2023-12-12,5,-0.00029999902471899986
10756,2023-11-14,0.1224000006914138,0.1238000020384788,0.1200999990105629,0.1238000020384788,0.1238000020384788,2500,OPTHF,1,0,1,1,1,1,0.1199999973177909,0.1559999965131283,0.1292000070214271,2023-11-15,5,0.009200009703636186
10831,2023-11-02,2.4800000190734863,2.5799999237060547,2.4800000190734863,2.569999933242798,2.569999933242798,52000,FPH,1,1,0,1,1,1,2.5899999141693115,3.366999888420105,2.498500108718872,2023-11-03,5,0.0
10917,2023-11-07,4.800000190734863,5.139999866485596,4.800000190734863,5.10699987411499,5.10699987411499,10500,CETX,1,1,0,1,1,1,4.96999979019165,6.4609997272491455,4.851649880409241,2023-11-08,5,0.0
11195,2023-11-30,1.9700000286102293,2.194999933242798,1.9609999656677248,2.109999895095825,2.109999895095825,393300,APLT,1,1,1,1,1,1,2.140000104904175,2.7820001363754274,2.023500108718872,2023-12-01,6,0.0
11289,2023-12-15,0.2000000029802322,0.209999993443489,0.1940000057220459,0.202000007033348,0.202000007033348,57700,SEUSF,1,0,1,1,1,1,0.2010000050067901,0.2613000065088272,0.2327500045299529,2023-12-18,5,0.03174999952316279
11336,2023-10-25,2.200000047683716,2.2699999809265137,2.200000047683716,2.2699999809265137,2.2699999809265137,35300,YRD,1,0,1,1,1,1,2.259999990463257,2.937999987602234,2.28000009059906,2023-10-26,5,0.020000100135803223
11341,2023-11-01,2.240000009536743,2.259999990463257,2.220000028610229,2.259999990463257,2.259999990463257,24900,YRD,1,1,0,1,1,1,2.259999990463257,2.937999987602234,2.28000009059906,2023-11-02,5,0.020000100135803223
11344,2023-11-06,2.259999990463257,2.309999942779541,2.1700000762939453,2.309999942779541,2.309999942779541,18900,YRD,1,1,0,1,1,1,2.289999961853028,2.976999950408936,2.28000009059906,2023-11-07,5,-0.00999987125396773
11428,2023-11-07,2.359999895095825,2.539999961853028,2.359999895095825,2.450000047683716,2.450000047683716,14200,HLGN,1,1,0,1,1,1,2.2799999713897705,2.9639999628067017,2.4034999728202817,2023-11-08,5,0.12350000143051121
11435,2023-11-16,1.5,1.870000004768372,1.5,1.870000004768372,1.870000004768372,53200,HLGN,1,1,1,1,1,1,1.8329999446868896,2.382899928092957,2.4034999728202817,2023-11-17,6,0.5705000281333921
11602,2023-11-17,2.009999990463257,2.25,2.009999990463257,2.220000028610229,2.220000028610229,8300,ARMP,1,1,0,1,1,1,2.109999895095825,2.742999863624573,2.546000063419342,2023-11-20,5,0.43600016832351685
11611,2023-12-01,2.2300000190734863,2.390000104904175,2.140000104904175,2.369999885559082,2.369999885559082,11000,ARMP,0,1,1,1,1,1,2.0999999046325684,2.729999876022339,2.546000063419342,2023-12-04,5,0.4460001587867737
11628,2023-12-27,2.4600000381469727,2.5,2.309999942779541,2.470000028610229,2.470000028610229,19700,ARMP,1,0,1,1,1,1,2.6600000858306885,3.4580001115798957,2.650499963760376,2023-12-28,5,-0.009500122070312589
11629,2023-12-28,2.6600000858306885,3.4800000190734863,2.3499999046325684,3.200000047683716,3.200000047683716,129700,ARMP,1,1,0,1,1,1,3.400000095367432,4.420000123977661,3.04000004529953,2023-12-29,5,-0.36000005006790214
11938,2023-11-24,0.9200000166893004,0.9700000286102296,0.9200000166893004,0.949999988079071,0.949999988079071,52200,QNCX,1,1,1,1,1,1,0.949999988079071,1.2349999845027924,0.9119999796152114,2023-11-27,6,0.0
11995,2023-10-18,1.309999942779541,1.340000033378601,1.309999942779541,1.3300000429153442,1.3300000429153442,10200,NGENF,1,0,1,1,1,1,1.3259999752044678,1.7237999677658082,1.3413999438285826,2023-10-19,5,0.015399968624114857
12010,2023-11-08,1.309999942779541,1.4500000476837158,1.2999999523162842,1.4199999570846558,1.4199999570846558,110900,NGENF,1,1,1,1,0,1,1.440000057220459,1.8720000743865968,1.3946000516414645,2023-11-09,5,-0.045400005578994485
12038,2023-12-19,1.2599999904632568,1.2649999856948853,1.2100000381469729,1.2599999904632568,1.2599999904632568,33200,NGENF,1,1,1,0,1,1,1.2799999713897705,1.6639999628067017,1.3109999954700469,2023-12-20,5,0.031000024080276356
12595,2023-11-15,0.0542999990284442,0.0590999983251094,0.0542999990284442,0.0590999983251094,0.0590999983251094,1255,LANRF,1,1,0,1,1,1,0.0599999986588954,0.0779999982565641,0.056144998408854,2023-11-16,5,-0.0038550002500414016
12680,2023-11-17,0.0741999968886375,0.0772100016474723,0.0741999968886375,0.0772100016474723,0.0772100016474723,3900,DTARF,1,1,0,1,1,1,0.0746200010180473,0.0970060013234615,0.0764749992638826,2023-11-20,5,0.0018549982458352932
12688,2023-11-30,0.0820000022649765,0.1111000031232833,0.0820000022649765,0.1030000001192092,0.1030000001192092,59000,DTARF,1,1,0,1,1,1,0.1042999997735023,0.135589999705553,0.0978500001132488,2023-12-01,5,-0.006449999660253489
12690,2023-12-04,0.0979999974370002,0.1000000014901161,0.0926999971270561,0.1000000014901161,0.1000000014901161,56512,DTARF,1,1,0,1,1,1,0.0966999977827072,0.1257099971175193,0.0978500001132488,2023-12-05,5,0.0011500023305416052
12737,2023-10-12,1.1200000047683716,1.1380000114440918,1.0800000429153442,1.1200000047683716,1.1200000047683716,84800,MYO,1,0,1,1,1,1,1.090000033378601,1.4170000433921814,1.2254999637603758,2023-10-13,5,0.13549993038177477
12752,2023-11-02,1.2999999523162842,1.3899999856948853,1.190000057220459,1.350000023841858,1.350000023841858,436800,MYO,1,1,0,1,1,1,1.3600000143051147,1.7680000185966491,1.282500022649765,2023-11-03,5,0.0
12753,2023-11-03,1.3600000143051147,1.399999976158142,1.309999942779541,1.3700000047683716,1.3700000047683716,252500,MYO,1,1,0,1,1,1,1.409999966621399,1.8329999566078183,1.301500004529953,2023-11-06,5,0.0
12838,2023-11-07,1.2699999809265137,1.4199999570846558,1.2350000143051147,1.399999976158142,1.399999976158142,242300,AYRWF,1,1,0,1,1,1,1.4500000476837158,1.8850000619888303,1.681499981880188,2023-11-08,5,0.23149993419647208
12839,2023-11-08,1.4500000476837158,1.7000000476837158,1.4500000476837158,1.4900000095367432,1.4900000095367432,340600,AYRWF,1,1,1,0,1,1,1.524999976158142,1.982499969005585,1.681499981880188,2023-11-09,5,0.1565000057220458
13086,2023-11-06,0.1879000067710876,0.1879000067710876,0.1879000067710876,0.1879000067710876,0.1879000067710876,258,INXDF,1,1,1,0,1,1,0.1794999986886978,0.2333499982953071,0.1978944934904575,2023-11-07,5,0.018394494801759725
13101,2023-11-28,0.1439999938011169,0.1572999954223632,0.1439999938011169,0.1572999954223632,0.1572999954223632,8605,INXDF,1,0,1,1,1,1,0.1574199944734573,0.2046459928154945,0.1804999977350234,2023-11-29,5,0.02308000326156609
13103,2023-11-30,0.1700000017881393,0.1780000030994415,0.1669999957084655,0.1780000030994415,0.1780000030994415,7590,INXDF,1,1,0,1,1,1,0.1780000030994415,0.231400004029274,0.1804999977350234,2023-12-01,5,0.002499994635581898
13106,2023-12-05,0.1912499964237213,0.2406000047922134,0.1912499964237213,0.2406000047922134,0.2406000047922134,17210,INXDF,1,1,0,1,1,1,0.2590999901294708,0.3368299871683121,0.2285700045526027,2023-12-06,5,0.0
13177,2023-11-16,1.0499999523162842,1.1299999952316284,1.0499999523162842,1.090000033378601,1.090000033378601,16100,FPAY,1,1,0,1,1,1,1.1200000047683716,1.4560000061988831,1.035500031709671,2023-11-17,5,0.0
13336,2023-11-07,0.0132999997586011,0.0205000005662441,0.0125000001862645,0.0189999993890523,0.0189999993890523,708600,PPCB,1,1,0,1,1,1,0.0189999993890523,0.0246999992057681,0.0185250003822147,2023-11-08,5,-0.0004749990068376002
13369,2023-12-26,0.0119000002741813,0.0140000004321336,0.0113000003620982,0.0140000004321336,0.0140000004321336,571600,PPCB,0,1,1,1,1,1,0.0144999995827674,0.0188499994575977,0.0147249997593462,2023-12-27,5,0.0002250001765787997
13416,2023-11-02,1.899999976158142,2.180000066757202,1.870000004768372,2.1700000762939453,2.1700000762939453,773800,TNYA,1,1,1,1,0,1,2.2300000190734863,2.8990000247955323,2.175499963760376,2023-11-03,5,-0.05450005531311053
13431,2023-11-24,1.7799999713897705,1.840000033378601,1.75,1.840000033378601,1.840000033378601,139900,TNYA,1,1,0,1,1,1,1.8200000524520876,2.366000068187714,2.1375,2023-11-27,5,0.31749994754791255
13436,2023-12-01,1.909999966621399,1.9800000190734863,1.850000023841858,1.9700000286102293,1.9700000286102293,234100,TNYA,1,1,0,1,1,1,1.9800000190734863,2.574000024795532,1.871500027179718,2023-12-04,5,0.0
13619,2023-12-27,0.018300000578165,0.0219999998807907,0.018300000578165,0.0219999998807907,0.0219999998807907,37230,MVNT,1,1,0,1,1,1,0.018300000578165,0.0237900007516145,0.0228000001981854,2023-12-28,5,0.004499999620020401
13706,2024-01-03,0.050000000745058,0.0644000023603439,0.050000000745058,0.0644000023603439,0.0644000023603439,5670,APETF,1,1,0,1,1,1,0.0600499995052814,0.0780649993568658,0.0611800022423267,2024-01-04,5,0.0011300027370452978
13749,2023-11-03,1.3300000429153442,1.4500000476837158,1.2100000381469729,1.3700000047683716,1.3700000047683716,363400,CRVS,1,1,1,1,0,1,1.3700000047683716,1.781000006198883,1.37750004529953,2023-11-06,5,0.007500040531158492
13763,2023-11-24,1.4199999570846558,1.5099999904632568,1.3600000143051147,1.4600000381469729,1.4600000381469729,57800,CRVS,0,1,1,1,1,1,1.5,1.95,1.520000022649765,2023-11-27,5,0.02000002264976497
13872,2024-01-03,3.0799999237060547,3.5,3.0799999237060547,3.359999895095825,3.359999895095825,95300,RENB,1,0,1,1,1,1,3.359999895095825,4.367999863624573,3.362999963760376,2024-01-04,5,0.0030000686645506036
13873,2024-01-04,3.359999895095825,3.670000076293945,3.359999895095825,3.5799999237060547,3.5799999237060547,172700,RENB,1,1,0,1,1,1,3.650000095367432,4.745000123977661,3.400999927520752,2024-01-05,5,0.0
13875,2024-01-08,3.920000076293945,3.944999933242798,3.680000066757202,3.880000114440918,3.880000114440918,99800,RENB,1,1,0,1,1,1,3.849999904632568,5.004999876022339,3.686000108718872,2024-01-09,5,0.0
13925,2023-11-17,4.329999923706055,4.429999828338623,4.230000019073486,4.340000152587891,4.340000152587891,183900,ZVRA,1,1,0,1,1,1,4.400000095367432,5.720000123977662,4.398500108718872,2023-11-20,5,-0.001499986648559215
13951,2023-12-27,5.010000228881836,5.610000133514404,5.010000228881836,5.480000019073486,5.480000019073486,619400,ZVRA,1,1,0,1,1,1,5.610000133514404,7.293000173568726,5.206000018119812,2023-12-28,5,0.0
14003,2023-11-10,0.1000000014901161,0.2000000029802322,0.0700000002980232,0.1400000005960464,0.1400000005960464,380800,ELMSQ,1,1,0,1,1,1,0.3000000119209289,0.3900000154972076,0.1330000005662441,2023-11-13,5,-0.1670000113546848
14015,2023-11-29,0.1299999952316284,0.1299999952316284,0.0710000023245811,0.1299999952316284,0.1299999952316284,95400,ELMSQ,0,1,1,1,1,1,0.0799999982118606,0.1039999976754188,0.1710000067949295,2023-11-30,5,0.09100000858306889
14086,2023-11-10,5.650000095367432,5.849999904632568,5.579999923706055,5.849999904632568,5.849999904632568,800,NBTX,1,1,0,1,1,1,5.699999809265137,7.409999752044678,6.4125,2023-11-13,5,0.7125001907348629
14108,2023-12-13,5.489999771118164,5.880000114440918,5.460000038146973,5.829999923706055,5.829999923706055,18000,NBTX,0,1,1,1,1,1,5.71999979019165,7.435999727249146,5.662000036239624,2023-12-14,5,0.0
14422,2023-11-16,0.0195000004023313,0.0197999998927116,0.0195000004023313,0.0197999998927116,0.0197999998927116,1957,KOSK,1,1,0,1,1,1,0.0197500009089708,0.025675001181662,0.0208999998867511,2023-11-17,5,0.001149998977780297
14426,2023-11-22,0.0174499992281198,0.0209999997168779,0.0171000007539987,0.0209999997168779,0.0209999997168779,56861,KOSK,1,1,0,1,1,1,0.0189999993890523,0.0246999992057681,0.019949999731034,2023-11-24,5,0.0009500003419816994
14447,2023-12-22,0.0140000004321336,0.0144999995827674,0.0140000004321336,0.0144999995827674,0.0144999995827674,25148,KOSK,1,0,1,1,1,1,0.0140000004321336,0.0182000005617737,0.0169099995866417,2023-12-26,5,0.002909999154508099
14450,2023-12-28,0.0144999995827674,0.0170000009238719,0.0144999995827674,0.0170000009238719,0.0170000009238719,13000,KOSK,1,1,0,1,1,1,0.0149999996647238,0.019499999564141,0.0169099995866417,2023-12-29,5,0.0019099999219178987
14539,2024-01-08,0.1480000019073486,0.1689999997615814,0.1220000013709068,0.1599999964237213,0.1599999964237213,453400,TMCWW,0,1,1,1,1,1,0.1500000059604644,0.1950000077486038,0.1519999966025352,2024-01-09,5,0.0019999906420707925
14653,2023-10-23,0.1000000014901161,0.1099999994039535,0.0890000015497207,0.1059999987483024,0.1059999987483024,23000,ARBKF,1,0,1,1,1,1,0.1199999973177909,0.1559999965131283,0.126350001245737,2023-10-24,5,0.006350003927946102
14819,2023-10-23,2.130000114440918,2.200000047683716,2.059999942779541,2.200000047683716,2.200000047683716,31000,DMAC,1,0,1,1,1,1,2.194499969482422,2.8528499603271484,2.23249990940094,2023-10-24,5,0.037999939918518244
14910,2023-11-02,7.900000095367432,8.199999809265137,7.880000114440918,8.170000076293945,8.170000076293945,45933900,SOFI,1,1,0,1,1,1,8.279999732971191,10.76399965286255,7.837499999999999,2023-11-03,5,0.0
14916,2023-11-10,6.920000076293945,6.949999809265137,6.739999771118164,6.940000057220459,6.940000057220459,29494800,SOFI,1,1,0,1,1,1,6.849999904632568,8.90499987602234,7.761500072479247,2023-11-13,5,0.911500167846679
14918,2023-11-14,7.389999866485596,7.53000020980835,7.21999979019165,7.480000019073486,7.480000019073486,38408700,SOFI,1,1,1,1,1,1,7.389999866485596,9.606999826431275,7.761500072479247,2023-11-15,6,0.37150020599365163
14921,2023-11-17,6.800000190734863,6.880000114440918,6.650000095367432,6.829999923706055,6.829999923706055,30785400,SOFI,1,1,0,1,1,1,6.769999980926514,8.800999975204467,7.761500072479247,2023-11-20,5,0.9915000915527337
14924,2023-11-22,6.800000190734863,7.03000020980835,6.710000038146973,6.900000095367432,6.900000095367432,36549600,SOFI,1,1,0,1,1,1,6.900000095367432,8.97000012397766,7.761500072479247,2023-11-24,5,0.8614999771118157
14927,2023-11-28,7.039999961853027,7.349999904632568,7.0,7.340000152587891,7.340000152587891,36138300,SOFI,1,1,1,1,1,1,7.440000057220459,9.672000074386595,7.106000018119811,2023-11-29,6,0.0
15081,2023-11-09,0.1700000017881393,0.1700000017881393,0.1599999964237213,0.1700000017881393,0.1700000017881393,800,RNGE,1,1,0,1,1,1,0.1700000017881393,0.2210000023245811,0.1900000028312206,2023-11-10,5,0.0
15084,2023-11-14,0.1599999964237213,0.1700000017881393,0.1599999964237213,0.1700000017881393,0.1700000017881393,6700,RNGE,1,1,0,1,1,1,0.1700000017881393,0.2210000023245811,0.1710000067949295,2023-11-15,5,0.0
